tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm
apartamento,Ararapira,Saúde,113,54,2,1,420000.0,-46.6411942,-23.6237845,ararapira,7386463.66,332575.04
apartamento,Ministro Godói,Perdizes,21,107,3,1,850000.0,-46.6720461,-23.5378534,ministro godoi,7395943.2,329315.98
apartamento,Caçapava,Jardim América,4,250,3,2,,-46.6616369,-23.5688922,cacapava,7392518.33,330418.61
apartamento,Itapaiuna,Vila Andrade,51,207,3,4,2150000.0,-46.7276921,-23.6364718,itapaiuna,7384954.62,323766.24
apartamento,Tabapuã,Itaim Bibi,55,72,2,0,690000.0,-46.6769851,-23.5836013,tabapua,7390871.18,328870.99
apartamento,Iubatinga,Vila Andrade,14,72,2,2,438657.0,-46.7340202,-23.6290772,iubatinga,7385765.7,323110.67
apartamento,Eugênio Lorenzetti,Pirituba,14,55,2,1,340000.0,-46.7224035,-23.4997277,eugenio lorenzetti,7400104.45,324123.74
apartamento,Maria Figueiredo,Paraíso,41,188,4,3,2000000.0,-46.6501194,-23.5714232,maria figueiredo,7392251.64,331597.5
apartamento,Treze de Maio,Bela Vista,11,115,3,0,685000.0,-46.6435088,-23.5700202,treze de maio,7392414.76,332270.49
apartamento,Alexandre Levi,Cambuci,124,60,3,2,460000.0,-46.6206691,-23.5588622,alexandre levi,7393676.94,334587.87
apartamento,Clodion,Vila Andrade,101,170,3,3,1250000.0,-46.7395931,-23.6275199,clodion,7385931.25,322539.95
apartamento,Martins Fontes,República,1701,140,2,1,750000.0,-46.6442484,-23.5484085,martins fontes,7394807.15,332167.54
apartamento,Tripuí,Vila Prudente,54,53,2,1,275000.0,-46.56612269,-23.59558849,tripui,7389671.92,340200.54
apartamento,Tonelero,Copacabana,103,127,3,1,1270000.0,-43.18376675,-22.96596265,tonelero,7459096.39,686198.83
apartamento,Mooca,Mooca,51,138,3,1,550000.0,-46.59827,-23.55566,mooca,7394057.22,336870.47
apartamento,Júlio de Castilhos,Copacabana,401,105,3,0,1150000.0,-43.19111386,-22.98410671,julio de castilhos,7457096.45,685420.67
apartamento,Domingos Lopes da Silva,Vila Andrade,53,35,1,1,240000.0,-46.73417,-23.6161058,domingos lopes da silva,7387202.01,323077.96
apartamento,Gabriel de Rezende Passos,Moema Pássaros,10,245,3,3,3145000.0,-46.6619266,-23.6003963,gabriel de rezende passos,7389029.23,330429.54
apartamento,Corgie Assad Abdalla,Vila Sônia,53,158,4,4,1300000.0,-46.7255005,-23.6016756,corgie assad abdalla,7388810.75,323943.33
apartamento,José Bento,Cambuci,84,32,1,1,322000.0,-46.616197,-23.5630354,jose bento,7393219.97,335049.6
apartamento,Domingos de Braga,Jaguara,92,64,3,1,300000.0,-46.7506943,-23.5169039,domingos de braga,7398167.38,321257.52
apartamento,Dona Estela Borges Morato,Limão,144,48,2,1,350000.0,-46.6827953,-23.5028772,dona estela borges morato,7399803.62,328173.07
apartamento,Martim Francisco,Santa Cecília,175,49,2,1,,-46.6509793,-23.5383985,martim francisco,7395907.75,331467.61
apartamento,Plínio Barreto,Bela Vista,141,38,1,1,450000.0,-46.6507024,-23.557143,plinio barreto,7393832.33,331519.78
apartamento,Bartolomeu Mitre,Leblon,608,59,1,1,1100000.0,-43.2237989,-22.982842,bartolomeu mitre,7457277.45,682071.21
apartamento,Augusto de Miranda,Vila Romana,54,98,3,2,950000.0,-46.6920027,-23.5338433,augusto de miranda,7396363.38,327273.15
apartamento,Campevas,Sumaré,42,33,1,1,,-46.6783956,-23.5405043,campevas,7395642.07,328671.13
apartamento,General Rabelo,Gávea,202,82,2,0,1250000.0,-43.22732986,-22.97597813,general rabelo,7458041.91,681718.37
apartamento,Franca,Jardim América,22,156,3,2,,-46.6608615,-23.5642293,franca,7393035.62,330491.78
apartamento,Francisco da Cruz Mellão,Campo Limpo,304,50,2,1,270000.0,-46.7629243,-23.6510896,francisco da cruz mellao,7383291.86,320191.58
apartamento,Capitão Macedo,Vila Mariana,83,57,2,1,550000.0,-46.6427635,-23.5929255,capitao macedo,7389879.12,332375.67
apartamento,Ribeiro de Barros,Vila Romana,62,58,2,1,630000.0,-46.6937538,-23.5302577,ribeiro de barros,7396758.34,327089.67
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,51,220,3,3,,-46.6574288,-23.5727375,joaquim eugenio de lima,7392097.48,330853.09
apartamento,Ministro Godói,Perdizes,152,115,4,2,1100000.0,-46.668009,-23.5312863,ministro godoi,7396675.23,329719.72
apartamento,Visconde da Luz,Vila Olímpia,122,67,2,1,,-46.6760047,-23.5937862,visconde da luz,7389744.47,328984.27
apartamento,Salto,Paraíso,705,27,0,1,240000.0,-46.6564655,-23.5754976,salto,7391792.97,330954.95
apartamento,Tabapuã,Itaim Bibi,1,40,1,0,450000.0,-46.6769851,-23.5836013,tabapua,7390871.18,328870.99
apartamento,Saint Hilaire,Jardim Paulista,51,115,3,1,1000000.0,-46.6537423,-23.5710895,saint hilaire,7392284.33,331227.27
apartamento,Maranhão,Higienópolis,72,133,4,2,1246452.0,-46.6538111,-23.5459384,maranhao,7395069.46,331188.11
apartamento,Visconde de Sousa Fontes,Mooca,151,448,5,6,3200000.0,-46.5885831,-23.578137,visconde de sousa fontes,7391579.18,337886.95
apartamento,Piauí,Higienópolis,124,161,2,2,1755000.0,-46.6540717,-23.5466963,piaui,7394985.22,331162.47
apartamento,Rangel Pestana,Brás,1214,32,1,0,250000.0,-46.6235178,-23.5464599,rangel pestana,7395047.05,334281.51
apartamento,Portugal,Brooklin,131,112,3,2,1230000.0,-46.6809806,-23.6144302,portugal,7387452.38,328503.3
apartamento,Alcantarilla,Vila Andrade,132,190,4,3,1300000.0,-46.732081,-23.634528,alcantarilla,7385164.46,323315.85
apartamento,Barão do Bananal,Vila Romana,73,54,2,1,480000.0,-46.6853935,-23.528687,barao do bananal,7396942.34,327941.27
apartamento,General Venâncio Flores,Leblon,206,89,2,1,2200000.0,-43.2261913,-22.9823112,general venancio flores,7457339.2,681826.63
apartamento,Augusto de Miranda,Vila Romana,83,92,3,2,870000.0,-46.6907465,-23.5326327,augusto de miranda,7396498.96,327399.84
apartamento,Gomes de Carvalho,Vila Olímpia,72,56,2,1,540000.0,-46.6846211,-23.5972141,gomes de carvalho,7389354.54,328109.36
apartamento,Augusta,Bela Vista,2106,66,2,1,832500.0,-46.64726,-23.550267,augusta,7394597.81,331862.44
apartamento,Maracanã,Vila Romana,101,364,3,3,1400000.0,-46.705162,-23.538844,maracana,7395793.69,325936.11
apartamento,Itacolomi,Higienópolis,21,356,4,4,4340000.0,-46.6569645,-23.5479017,itacolomi,7394848.33,330868.68
apartamento,Ministro Correia de Melo,Leblon,1203,86,3,1,1590000.0,-43.2191684,-22.9807541,ministro correia de melo,7457502.91,682548.78
apartamento,Luís Rocha Miranda,Jabaquara,11,70,3,2,555000.0,-46.6471146,-23.6372002,luis rocha miranda,7384971.05,331988.09
apartamento,João Simões,Cursino,71,80,3,1,425000.0,-46.6278755,-23.6258226,joao simoes,7386253.5,333936.56
apartamento,Olavo Egídio,Santana,63,60,2,1,380000.0,-46.6207445,-23.499978,olavo egidio,7400197.55,334506.51
apartamento,Voluntários da Pátria,Santana,821,95,4,1,475000.0,-46.6263058,-23.4890742,voluntarios da patria,7401398.58,333924.88
apartamento,Ourives,Sacomã,23,56,2,1,230000.0,-46.6100425,-23.6545883,ourives,7383088.63,335791.98
apartamento,Consolação,Jardim América,22,90,2,0,,-46.6704424,-23.5628793,consolacao,7393173.74,329512.01
apartamento,Interlagos,Campo Grande,124,91,3,2,450000.0,-46.6803051,-23.6569006,interlagos,7382749.97,328627.54
apartamento,Fradique Coutinho,Pinheiros,12A,66,2,0,550000.0,-46.6872568,-23.5622437,fradique coutinho,7393224.02,327794.74
apartamento,Brigadeiro Jordão,Ipiranga,121,230,3,2,670000.0,-46.6044758,-23.5865665,brigadeiro jordao,7390627.64,336275.29
apartamento,Newton Prado,Bom Retiro,21,80,3,0,320000.0,-46.6405029,-23.5238748,newton prado,7397528.35,332518.85
apartamento,Apinajés,Perdizes,22,84,2,0,500000.0,-46.6797436,-23.5365029,apinajes,7396083.57,328528.31
apartamento,Padre Antônio Tomás,Perdizes,22,84,2,1,605000.0,-46.6768285,-23.5280548,padre antonio tomas,7397022.59,328815.01
apartamento,Serra de Bragança,Tatuapé,236A,35,1,1,450000.0,-46.5601906,-23.5432684,serra de braganca,7395472.24,340742.82
apartamento,Brasilina Fonseca,Jabaquara,72,70,3,2,593000.0,-46.6498978,-23.6569696,brasilina fonseca,7382778.51,331729.43
apartamento,João Ventura Batista,Vila Guilherme,67,67,3,1,425000.0,-46.6055052,-23.5166188,joao ventura batista,7398372.28,336083.47
apartamento,Baronesa de Itu,Santa Cecília,12,193,3,1,1390000.0,-46.6583238,-23.5389842,baronesa de itu,7395834.24,330718.48
apartamento,Roma,Vila Romana,74B,62,2,1,625000.0,-46.6972416,-23.5228577,roma,7397573.61,326723.85
apartamento,da Passagem,Botafogo,402,94,3,1,1430000.0,-43.1817,-22.95134,da passagem,7460713.05,686430.82
apartamento,Portugal,Brooklin,122,97,3,2,790000.0,-46.6804459,-23.6134615,portugal,7387560.3,328556.6
apartamento,José Bernardo Pinto,Vila Guilherme,32F,60,2,0,255000.0,-46.6104288,-23.5130261,jose bernardo pinto,7398764.49,335576.24
apartamento,Urano,Aclimação,101,270,3,4,1722000.0,-46.6366754,-23.5707716,urano,7392339.54,332968.96
apartamento,Charles Spencer Chaplin,Vila Andrade,74,78,2,2,390000.0,-46.7362575,-23.62361,charles spencer chaplin,7386368.38,322875.04
apartamento,Marcelina,Vila Romana,62,74,2,1,,-46.6964906,-23.5301717,marcelina,7396764.57,326810.11
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,91,105,2,1,,-46.6547996,-23.570171,joaquim eugenio de lima,7392384.8,331118.18
apartamento,Henri Dunant,Santo Amaro,22,100,3,1,657000.0,-46.6946719,-23.6333998,henri dunant,7385335.17,327131.12
apartamento,Susana,Cursino,11,65,2,1,400000.0,-46.6212012,-23.6046674,susana,7388603.94,334590.98
apartamento,Dona Vitu Giorgi,Morumbi,401,43,2,1,320000.0,-46.7241689,-23.6060336,dona vitu giorgi,7388329.77,324085.04
apartamento,Haddock Lobo,Jardim América,42,165,3,2,,-46.6642961,-23.5605458,haddock lobo,7393439.46,330136.43
apartamento,Aricanduva,São Mateus,76,47,2,1,220000.0,-46.49040607,-23.58361376,aricanduva,7391080.44,347913.71
apartamento,Eugênio de Medeiros,Pinheiros,72,59,2,2,820000.0,-46.70032871,-23.56859407,eugenio de medeiros,7392505.0,326468.67
apartamento,Aratãs,Moema Índios,51,85,2,1,890000.0,-46.661546,-23.6105168,aratas,7387908.93,330481.4
apartamento,Carlos Weber,Vila Leopoldina,11,62,3,1,540000.0,-46.72586,-23.5331106,carlos weber,7396403.34,323815.17
apartamento,Clavásio Alves da Silva,Limão,104,45,2,1,300000.0,-46.6784713,-23.5017923,clavasio alves da silva,7399928.93,328613.26
apartamento,Capricho,Tucuruvi,31,120,3,3,650000.0,-46.593583,-23.4777559,capricho,7402689.37,337253.17
apartamento,Alberto Byington,Vila Maria,51,190,4,3,890000.0,-46.5854269,-23.5102175,alberto byington,7399103.92,338125.93
apartamento,Barão de Jaceguai,Campo Belo,1,279,4,3,1980000.0,-46.6759213,-23.6212148,barao de jaceguai,7386707.11,329028.37
