tipo_imovel,logradouro,bairro,numero,metragem,quartos,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,lugares_alimentacao,lugares_servicos,outros,lugares_comercio,lugares_cultura,lugares_saude,lugares_educacao,lugares_religiosos,lugares_parques,lugares_estadios,lugares_turismo,lugares_metro_trem,lugares_transporte
apartamento,Jardim Botânico,Jardim Botânico,301,176,3,0,1850000.0,-43.213932,-22.961187,jardim botanico,7459663.18,683112.04,15.0,20.0,1.0,7.0,6.0,8.0,17.0,13.0,29.0,0.0,17.0,0.0,0.0
apartamento,Ararapira,Saúde,113,54,2,1,420000.0,-46.6411942,-23.6237845,ararapira,7386463.66,332575.04,21.0,46.0,3.0,7.0,7.0,5.0,0.0,39.0,2.0,1.0,0.0,61.0,2.0
apartamento,Ministro Godói,Perdizes,21,107,3,1,850000.0,-46.6720461,-23.5378534,ministro godoi,7395943.2,329315.98,67.0,53.0,1.0,30.0,52.0,27.0,35.0,36.0,137.0,0.0,96.0,0.0,0.0
apartamento,Caçapava,Jardim América,4,250,3,2,0.0,-46.6616369,-23.5688922,cacapava,7392518.33,330418.61,339.0,183.0,15.0,220.0,400.0,80.0,0.0,27.0,163.0,160.0,98.0,85.0,0.0
apartamento,Itapaiuna,Vila Andrade,51,207,3,4,2150000.0,-46.727692100000006,-23.6364718,itapaiuna,7384954.62,323766.24,11.0,25.0,2.0,67.0,0.0,16.0,1.0,3.0,28.0,0.0,0.0,12.0,0.0
apartamento,Tabapuã,Itaim Bibi,55,72,2,0,690000.0,-46.6769851,-23.5836013,tabapua,7390871.18,328870.99,176.0,138.0,9.0,53.0,65.0,55.0,18.0,79.0,2.0,0.0,0.0,0.0,0.0
apartamento,Iubatinga,Vila Andrade,14,72,2,2,438657.0,-46.7340202,-23.6290772,iubatinga,7385765.7,323110.67,25.0,32.0,2.0,60.0,1.0,21.0,1.0,13.0,20.0,0.0,0.0,0.0,0.0
apartamento,Eugênio Lorenzetti,Pirituba,14,55,2,1,340000.0,-46.7224035,-23.4997277,eugenio lorenzetti,7400104.45,324123.74,0.0,10.0,0.0,8.0,3.0,3.0,1.0,9.0,25.0,0.0,0.0,0.0,0.0
apartamento,Maria Figueiredo,Paraíso,41,188,4,3,2000000.0,-46.650119399999994,-23.571423199999998,maria figueiredo,7392251.64,331597.5,268.0,222.0,93.0,286.0,243.0,143.0,1.0,96.0,116.0,160.0,97.0,320.0,0.0
apartamento,Treze de Maio,Bela Vista,11,115,3,0,685000.0,-46.6435088,-23.5700202,treze de maio,7392414.76,332270.49,256.0,165.0,13.0,256.0,160.0,144.0,77.0,143.0,76.0,0.0,97.0,402.0,0.0
apartamento,Alexandre Levi,Cambuci,124,60,3,2,460000.0,-46.6206691,-23.5588622,alexandre levi,7393676.94,334587.87,15.0,16.0,16.0,3.0,4.0,3.0,5.0,48.0,53.0,0.0,0.0,0.0,1.0
apartamento,Clodion,Vila Andrade,101,170,3,3,1250000.0,-46.73959310000001,-23.6275199,clodion,7385931.25,322539.95,32.0,30.0,1.0,52.0,0.0,21.0,1.0,17.0,22.0,0.0,0.0,0.0,0.0
apartamento,Martins Fontes,República,1701,140,2,1,750000.0,-46.6442484,-23.5484085,martins fontes,7394807.15,332167.54,308.0,120.0,127.0,331.0,319.0,27.0,436.0,145.0,127.0,0.0,1177.0,371.0,96.0
apartamento,Tripuí,Vila Prudente,54,53,2,1,275000.0,-46.56612269,-23.59558849,tripui,7389671.92,340200.54,3.0,0.0,1.0,0.0,11.0,3.0,1.0,3.0,6.0,0.0,0.0,0.0,0.0
apartamento,Tonelero,Copacabana,103,127,3,1,1270000.0,-43.18376675,-22.96596265,tonelero,7459096.39,686198.83,81.0,83.0,7.0,99.0,15.0,48.0,0.0,89.0,12.0,0.0,11.0,22.0,0.0
apartamento,Mooca,Mooca,51,138,3,1,550000.0,-46.59827,-23.55566,mooca,7394057.22,336870.47,23.0,20.0,0.0,5.0,4.0,27.0,23.0,21.0,52.0,77.0,5.0,0.0,0.0
apartamento,Júlio de Castilhos,Copacabana,401,105,3,0,1150000.0,-43.19111386,-22.98410671,julio de castilhos,7457096.45,685420.67,66.0,27.0,19.0,56.0,56.0,17.0,17.0,32.0,26.0,0.0,25.0,22.0,0.0
apartamento,Domingos Lopes da Silva,Vila Andrade,53,35,1,1,240000.0,-46.73417,-23.616105800000003,domingos lopes da silva,7387202.01,323077.96,47.0,16.0,92.0,23.0,4.0,12.0,11.0,29.0,9.0,58.0,0.0,0.0,0.0
apartamento,Gabriel de Rezende Passos,Moema Pássaros,10,245,3,3,3145000.0,-46.6619266,-23.600396300000003,gabriel de rezende passos,7389029.23,330429.54,126.0,52.0,0.0,37.0,27.0,76.0,34.0,63.0,115.0,0.0,111.0,141.0,0.0
apartamento,Corgie Assad Abdalla,Vila Sônia,53,158,4,4,1300000.0,-46.7255005,-23.601675600000004,corgie assad abdalla,7388810.75,323943.33,24.0,4.0,96.0,7.0,4.0,6.0,0.0,17.0,2.0,301.0,0.0,0.0,0.0
apartamento,José Bento,Cambuci,84,32,1,1,322000.0,-46.616197,-23.5630354,jose bento,7393219.97,335049.6,17.0,18.0,0.0,2.0,8.0,2.0,0.0,30.0,53.0,0.0,85.0,28.0,0.0
apartamento,Domingos de Braga,Jaguara,92,64,3,1,300000.0,-46.7506943,-23.5169039,domingos de braga,7398167.38,321257.52,3.0,11.0,3.0,2.0,0.0,2.0,0.0,30.0,8.0,0.0,0.0,0.0,0.0
apartamento,Dona Estela Borges Morato,Limão,144,48,2,1,350000.0,-46.682795299999995,-23.5028772,dona estela borges morato,7399803.62,328173.07,7.0,15.0,0.0,1.0,0.0,1.0,10.0,26.0,5.0,0.0,1.0,0.0,0.0
apartamento,Martim Francisco,Santa Cecília,175,49,2,1,0.0,-46.650979299999996,-23.5383985,martim francisco,7395907.75,331467.61,206.0,62.0,98.0,111.0,110.0,20.0,256.0,107.0,121.0,0.0,535.0,235.0,0.0
apartamento,Plínio Barreto,Bela Vista,141,38,1,1,450000.0,-46.6507024,-23.557143,plinio barreto,7393832.33,331519.78,467.0,260.0,17.0,385.0,442.0,149.0,94.0,98.0,290.0,0.0,189.0,169.0,96.0
apartamento,Bartolomeu Mitre,Leblon,608,59,1,1,1100000.0,-43.2237989,-22.982842,bartolomeu mitre,7457277.45,682071.21,43.0,41.0,22.0,58.0,15.0,52.0,3.0,27.0,41.0,9.0,10.0,22.0,0.0
apartamento,Augusto de Miranda,Vila Romana,54,98,3,2,950000.0,-46.6920027,-23.5338433,augusto de miranda,7396363.38,327273.15,61.0,27.0,3.0,14.0,21.0,5.0,28.0,66.0,8.0,0.0,0.0,0.0,0.0
apartamento,Campevas,Sumaré,42,33,1,1,0.0,-46.6783956,-23.540504300000002,campevas,7395642.07,328671.13,63.0,44.0,1.0,17.0,44.0,22.0,22.0,45.0,51.0,0.0,76.0,0.0,0.0
apartamento,General Rabelo,Gávea,202,82,2,0,1250000.0,-43.22732986,-22.97597813,general rabelo,7458041.91,681718.37,42.0,33.0,13.0,46.0,27.0,30.0,12.0,32.0,11.0,10.0,0.0,11.0,0.0
apartamento,Franca,Jardim América,22,156,3,2,0.0,-46.660861499999996,-23.5642293,franca,7393035.62,330491.78,399.0,236.0,15.0,311.0,468.0,192.0,139.0,46.0,223.0,0.0,285.0,253.0,96.0
apartamento,Francisco da Cruz Mellão,Campo Limpo,304,50,2,1,270000.0,-46.762924299999995,-23.651089600000002,francisco da cruz mellao,7383291.86,320191.58,9.0,18.0,1.0,18.0,1.0,3.0,8.0,10.0,6.0,0.0,0.0,17.0,3.0
apartamento,Capitão Macedo,Vila Mariana,83,57,2,1,550000.0,-46.6427635,-23.5929255,capitao macedo,7389879.12,332375.67,88.0,68.0,3.0,35.0,182.0,73.0,181.0,87.0,38.0,0.0,0.0,377.0,17.0
apartamento,Ribeiro de Barros,Vila Romana,62,58,2,1,630000.0,-46.693753799999996,-23.5302577,ribeiro de barros,7396758.34,327089.67,70.0,41.0,6.0,47.0,22.0,7.0,28.0,79.0,1.0,0.0,0.0,0.0,0.0
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,51,220,3,3,0.0,-46.65742879999999,-23.5727375,joaquim eugenio de lima,7392097.48,330853.09,258.0,108.0,82.0,141.0,219.0,62.0,0.0,32.0,7.0,160.0,3.0,0.0,0.0
apartamento,Ministro Godói,Perdizes,152,115,4,2,1100000.0,-46.668009000000005,-23.5312863,ministro godoi,7396675.23,329719.72,73.0,69.0,95.0,64.0,45.0,39.0,63.0,39.0,131.0,1.0,96.0,9.0,0.0
apartamento,Visconde da Luz,Vila Olímpia,122,67,2,1,0.0,-46.6760047,-23.5937862,visconde da luz,7389744.47,328984.27,233.0,104.0,9.0,27.0,22.0,38.0,70.0,94.0,2.0,1.0,2.0,0.0,0.0
apartamento,Salto,Paraíso,705,27,0,1,240000.0,-46.6564655,-23.575497600000002,salto,7391792.97,330954.95,150.0,70.0,75.0,81.0,230.0,94.0,1.0,13.0,125.0,160.0,3.0,85.0,0.0
apartamento,Tabapuã,Itaim Bibi,1,40,1,0,450000.0,-46.6769851,-23.5836013,tabapua,7390871.18,328870.99,176.0,138.0,9.0,53.0,65.0,55.0,18.0,79.0,2.0,0.0,0.0,0.0,0.0
apartamento,Saint Hilaire,Jardim Paulista,51,115,3,1,1000000.0,-46.6537423,-23.5710895,saint hilaire,7392284.33,331227.27,303.0,229.0,82.0,265.0,249.0,129.0,0.0,76.0,180.0,160.0,97.0,170.0,0.0
apartamento,Maranhão,Higienópolis,72,133,4,2,1246452.0,-46.653811100000006,-23.5459384,maranhao,7395069.46,331188.11,325.0,66.0,80.0,144.0,246.0,79.0,161.0,81.0,88.0,0.0,362.0,155.0,0.0
apartamento,Visconde de Sousa Fontes,Mooca,151,448,5,6,3200000.0,-46.5885831,-23.578136999999998,visconde de sousa fontes,7391579.18,337886.95,22.0,34.0,2.0,36.0,2.0,8.0,12.0,17.0,73.0,0.0,0.0,50.0,0.0
apartamento,Piauí,Higienópolis,124,161,2,2,1755000.0,-46.6540717,-23.5466963,piaui,7394985.22,331162.47,325.0,64.0,80.0,146.0,245.0,79.0,161.0,80.0,88.0,0.0,362.0,237.0,0.0
apartamento,Rangel Pestana,Brás,1214,32,1,0,250000.0,-46.623517799999995,-23.5464599,rangel pestana,7395047.05,334281.51,34.0,39.0,20.0,181.0,259.0,7.0,7.0,51.0,8.0,1.0,181.0,246.0,1.0
apartamento,Portugal,Brooklin,131,112,3,2,1230000.0,-46.680980600000005,-23.6144302,portugal,7387452.38,328503.3,47.0,106.0,0.0,7.0,9.0,16.0,0.0,63.0,19.0,1.0,0.0,48.0,0.0
apartamento,Alcantarilla,Vila Andrade,132,190,4,3,1300000.0,-46.732081,-23.634528,alcantarilla,7385164.46,323315.85,24.0,40.0,2.0,66.0,1.0,17.0,0.0,9.0,13.0,0.0,0.0,0.0,0.0
apartamento,Barão do Bananal,Vila Romana,73,54,2,1,480000.0,-46.685393499999996,-23.528686999999998,barao do bananal,7396942.34,327941.27,57.0,46.0,6.0,60.0,13.0,8.0,0.0,48.0,30.0,365.0,0.0,0.0,0.0
apartamento,General Venâncio Flores,Leblon,206,89,2,1,2200000.0,-43.226191299999996,-22.982311199999998,general venancio flores,7457339.2,681826.63,43.0,40.0,21.0,58.0,16.0,55.0,3.0,36.0,32.0,10.0,10.0,11.0,0.0
apartamento,Augusto de Miranda,Vila Romana,83,92,3,2,870000.0,-46.6907465,-23.5326327,augusto de miranda,7396498.96,327399.84,63.0,37.0,4.0,25.0,14.0,8.0,0.0,65.0,8.0,0.0,0.0,0.0,0.0
apartamento,Gomes de Carvalho,Vila Olímpia,72,56,2,1,540000.0,-46.6846211,-23.5972141,gomes de carvalho,7389354.54,328109.36,187.0,104.0,9.0,88.0,3.0,36.0,23.0,77.0,11.0,1.0,2.0,61.0,0.0
apartamento,Augusta,Bela Vista,2106,66,2,1,832500.0,-46.647259999999996,-23.550267,augusta,7394597.81,331862.44,422.0,136.0,92.0,206.0,300.0,74.0,264.0,130.0,99.0,0.0,630.0,289.0,96.0
apartamento,Maracanã,Vila Romana,101,364,3,3,1400000.0,-46.705162,-23.538844,maracana,7395793.69,325936.11,67.0,18.0,0.0,2.0,2.0,7.0,61.0,45.0,8.0,0.0,0.0,0.0,0.0
apartamento,Itacolomi,Higienópolis,21,356,4,4,4340000.0,-46.6569645,-23.5479017,itacolomi,7394848.33,330868.68,243.0,65.0,79.0,147.0,300.0,87.0,84.0,74.0,217.0,84.0,97.0,237.0,96.0
apartamento,Ministro Correia de Melo,Leblon,1203,86,3,1,1590000.0,-43.2191684,-22.980754100000002,ministro correia de melo,7457502.91,682548.78,48.0,48.0,21.0,69.0,18.0,66.0,2.0,26.0,37.0,9.0,7.0,22.0,0.0
apartamento,Luís Rocha Miranda,Jabaquara,11,70,3,2,555000.0,-46.6471146,-23.6372002,luis rocha miranda,7384971.05,331988.09,9.0,24.0,4.0,22.0,2.0,4.0,0.0,22.0,3.0,0.0,14.0,89.0,2.0
apartamento,João Simões,Cursino,71,80,3,1,425000.0,-46.6278755,-23.625822600000003,joao simoes,7386253.5,333936.56,25.0,23.0,3.0,72.0,1.0,1.0,0.0,20.0,2.0,0.0,0.0,0.0,0.0
apartamento,Olavo Egídio,Santana,63,60,2,1,380000.0,-46.6207445,-23.499978,olavo egidio,7400197.55,334506.51,32.0,36.0,1.0,42.0,76.0,33.0,77.0,34.0,21.0,0.0,0.0,58.0,8.0
apartamento,Voluntários da Pátria,Santana,821,95,4,1,475000.0,-46.6263058,-23.4890742,voluntarios da patria,7401398.58,333924.88,42.0,29.0,3.0,12.0,4.0,21.0,20.0,35.0,22.0,0.0,0.0,23.0,0.0
apartamento,Ourives,Sacomã,23,56,2,1,230000.0,-46.6100425,-23.6545883,ourives,7383088.63,335791.98,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
apartamento,Consolação,Jardim América,22,90,2,0,0.0,-46.6704424,-23.5628793,consolacao,7393173.74,329512.01,244.0,50.0,5.0,89.0,214.0,49.0,89.0,45.0,3.0,0.0,163.0,380.0,0.0
apartamento,Interlagos,Campo Grande,124,91,3,2,450000.0,-46.680305100000005,-23.656900600000004,interlagos,7382749.97,328627.54,18.0,1.0,1.0,2.0,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0
apartamento,Fradique Coutinho,Pinheiros,12A,66,2,0,550000.0,-46.6872568,-23.5622437,fradique coutinho,7393224.02,327794.74,163.0,66.0,2.0,36.0,130.0,18.0,26.0,76.0,29.0,0.0,251.0,164.0,0.0
apartamento,Brigadeiro Jordão,Ipiranga,121,230,3,2,670000.0,-46.604475799999996,-23.5865665,brigadeiro jordao,7390627.64,336275.29,29.0,34.0,0.0,5.0,141.0,3.0,104.0,15.0,27.0,0.0,0.0,0.0,0.0
apartamento,Newton Prado,Bom Retiro,21,80,3,0,320000.0,-46.6405029,-23.5238748,newton prado,7397528.35,332518.85,97.0,24.0,49.0,31.0,234.0,1.0,2.0,32.0,8.0,0.0,0.0,81.0,0.0
apartamento,Apinajés,Perdizes,22,84,2,0,500000.0,-46.6797436,-23.5365029,apinajes,7396083.57,328528.31,72.0,52.0,2.0,39.0,29.0,27.0,22.0,45.0,100.0,301.0,14.0,0.0,0.0
apartamento,Padre Antônio Tomás,Perdizes,22,84,2,1,605000.0,-46.6768285,-23.5280548,padre antonio tomas,7397022.59,328815.01,74.0,50.0,4.0,94.0,20.0,27.0,13.0,34.0,86.0,365.0,96.0,9.0,0.0
apartamento,Serra de Bragança,Tatuapé,236A,35,1,1,450000.0,-46.5601906,-23.5432684,serra de braganca,7395472.24,340742.82,70.0,19.0,1.0,16.0,0.0,26.0,0.0,22.0,21.0,0.0,0.0,32.0,4.0
apartamento,Brasilina Fonseca,Jabaquara,72,70,3,2,593000.0,-46.6498978,-23.656969600000004,brasilina fonseca,7382778.51,331729.43,6.0,8.0,0.0,4.0,4.0,1.0,27.0,12.0,7.0,0.0,0.0,0.0,0.0
apartamento,João Ventura Batista,Vila Guilherme,67,67,3,1,425000.0,-46.6055052,-23.5166188,joao ventura batista,7398372.28,336083.47,13.0,16.0,1.0,14.0,0.0,4.0,1.0,3.0,3.0,61.0,0.0,0.0,0.0
apartamento,Baronesa de Itu,Santa Cecília,12,193,3,1,1390000.0,-46.6583238,-23.5389842,baronesa de itu,7395834.24,330718.48,178.0,52.0,182.0,84.0,65.0,55.0,97.0,71.0,161.0,84.0,6.0,153.0,0.0
apartamento,Roma,Vila Romana,74B,62,2,1,625000.0,-46.697241600000005,-23.5228577,roma,7397573.61,326723.85,29.0,61.0,5.0,83.0,12.0,5.0,15.0,101.0,1.0,0.0,0.0,4.0,0.0
apartamento,da Passagem,Botafogo,402,94,3,1,1430000.0,-43.1817,-22.95134,da passagem,7460713.05,686430.82,58.0,70.0,12.0,79.0,40.0,50.0,27.0,58.0,30.0,4.0,17.0,22.0,0.0
apartamento,Portugal,Brooklin,122,97,3,2,790000.0,-46.680445899999995,-23.6134615,portugal,7387560.3,328556.6,46.0,107.0,0.0,7.0,9.0,26.0,0.0,69.0,27.0,1.0,0.0,48.0,0.0
apartamento,José Bernardo Pinto,Vila Guilherme,32F,60,2,0,255000.0,-46.610428799999994,-23.5130261,jose bernardo pinto,7398764.49,335576.24,16.0,33.0,1.0,71.0,39.0,5.0,0.0,17.0,2.0,145.0,0.0,0.0,0.0
apartamento,Urano,Aclimação,101,270,3,4,1722000.0,-46.636675399999994,-23.5707716,urano,7392339.54,332968.96,218.0,44.0,95.0,88.0,47.0,111.0,135.0,139.0,111.0,80.0,97.0,317.0,0.0
apartamento,Charles Spencer Chaplin,Vila Andrade,74,78,2,2,390000.0,-46.7362575,-23.62361,charles spencer chaplin,7386368.38,322875.04,29.0,30.0,1.0,66.0,0.0,11.0,2.0,11.0,19.0,0.0,0.0,0.0,0.0
apartamento,Marcelina,Vila Romana,62,74,2,1,0.0,-46.696490600000004,-23.5301717,marcelina,7396764.57,326810.11,51.0,43.0,6.0,54.0,24.0,7.0,34.0,90.0,1.0,0.0,0.0,0.0,0.0
apartamento,Joaquim Eugênio de Lima,Jardim Paulista,91,105,2,1,0.0,-46.654799600000004,-23.570171,joaquim eugenio de lima,7392384.8,331118.18,298.0,219.0,82.0,273.0,310.0,125.0,0.0,76.0,169.0,160.0,0.0,170.0,0.0
apartamento,Henri Dunant,Santo Amaro,22,100,3,1,657000.0,-46.694671899999996,-23.633399800000003,henri dunant,7385335.17,327131.12,19.0,13.0,0.0,9.0,0.0,26.0,1.0,7.0,28.0,1.0,0.0,88.0,0.0
apartamento,Susana,Cursino,11,65,2,1,400000.0,-46.6212012,-23.6046674,susana,7388603.94,334590.98,26.0,16.0,0.0,6.0,4.0,3.0,12.0,48.0,10.0,0.0,0.0,122.0,11.0
apartamento,Dona Vitu Giorgi,Morumbi,401,43,2,1,320000.0,-46.7241689,-23.6060336,dona vitu giorgi,7388329.77,324085.04,16.0,6.0,92.0,5.0,7.0,30.0,9.0,22.0,2.0,301.0,0.0,0.0,0.0
apartamento,Haddock Lobo,Jardim América,42,165,3,2,0.0,-46.6642961,-23.5605458,haddock lobo,7393439.46,330136.43,337.0,100.0,11.0,145.0,392.0,87.0,91.0,64.0,160.0,0.0,285.0,380.0,0.0
apartamento,Aricanduva,São Mateus,76,47,2,1,220000.0,-46.49040607,-23.58361376,aricanduva,7391080.44,347913.71,4.0,10.0,0.0,1.0,8.0,0.0,0.0,7.0,6.0,62.0,0.0,0.0,0.0
apartamento,Eugênio de Medeiros,Pinheiros,72,59,2,2,820000.0,-46.70032871,-23.56859407,eugenio de medeiros,7392505.0,326468.67,61.0,45.0,1.0,57.0,87.0,6.0,63.0,56.0,27.0,0.0,18.0,191.0,5.0
apartamento,Aratãs,Moema Índios,51,85,2,1,890000.0,-46.661546,-23.6105168,aratas,7387908.93,330481.4,98.0,67.0,0.0,61.0,4.0,82.0,0.0,78.0,12.0,0.0,1.0,141.0,0.0
apartamento,Carlos Weber,Vila Leopoldina,11,62,3,1,540000.0,-46.72586,-23.533110600000004,carlos weber,7396403.34,323815.17,62.0,29.0,8.0,0.0,1.0,6.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0
apartamento,Clavásio Alves da Silva,Limão,104,45,2,1,300000.0,-46.6784713,-23.5017923,clavasio alves da silva,7399928.93,328613.26,11.0,16.0,0.0,12.0,0.0,1.0,10.0,36.0,10.0,0.0,1.0,0.0,0.0
apartamento,Capricho,Tucuruvi,31,120,3,3,650000.0,-46.593583,-23.4777559,capricho,7402689.37,337253.17,24.0,14.0,1.0,19.0,0.0,4.0,1.0,25.0,2.0,0.0,0.0,0.0,0.0
apartamento,Alberto Byington,Vila Maria,51,190,4,3,890000.0,-46.585426899999995,-23.5102175,alberto byington,7399103.92,338125.93,24.0,24.0,1.0,29.0,1.0,9.0,15.0,42.0,6.0,79.0,0.0,0.0,0.0
apartamento,Barão de Jaceguai,Campo Belo,1,279,4,3,1980000.0,-46.6759213,-23.6212148,barao de jaceguai,7386707.11,329028.37,53.0,28.0,3.0,11.0,9.0,11.0,0.0,70.0,7.0,1.0,0.0,48.0,0.0
apartamento,Guilherme Bannitz,Vila Olímpia,83,101,2,1,0.0,-46.673744,-23.5891367,guilherme bannitz,7390262.06,329208.97,196.0,127.0,9.0,46.0,22.0,86.0,0.0,88.0,56.0,1.0,94.0,0.0,0.0
apartamento,Haddock Lobo,Bela Vista,21,345,3,2,2800000.0,-46.6602297,-23.5567643,haddock lobo,7393863.03,330546.69,347.0,230.0,15.0,328.0,368.0,194.0,94.0,46.0,224.0,0.0,285.0,337.0,96.0
apartamento,Humberto I,Vila Mariana,32,97,3,1,0.0,-46.6422742,-23.5848145,humberto i,7390777.9,332415.3,208.0,37.0,0.0,58.0,180.0,42.0,77.0,77.0,20.0,0.0,0.0,230.0,18.0
apartamento,Paes de Barros,Mooca,141,126,3,1,545000.0,-46.591477600000005,-23.566930199999998,paes de barros,7392816.91,337577.72,28.0,11.0,0.0,13.0,0.0,13.0,0.0,22.0,17.0,0.0,0.0,0.0,0.0
apartamento,Diogo Vaz,Liberdade,112,72,3,1,490000.0,-46.6268972,-23.5624503,diogo vaz,7393272.4,333956.6,88.0,44.0,120.0,31.0,59.0,4.0,13.0,88.0,0.0,0.0,100.0,82.0,0.0
apartamento,Lussanvira,Jabaquara,23,64,2,1,500000.0,-46.63827979999999,-23.6434259,lussanvira,7384291.99,332897.35,2.0,21.0,4.0,20.0,3.0,2.0,26.0,15.0,0.0,0.0,14.0,89.0,2.0
apartamento,Taquacetuba,Jabaquara,43,52,2,1,265000.0,-46.6496,-23.65138,taquacetuba,7383397.86,331752.66,5.0,10.0,1.0,17.0,4.0,4.0,27.0,19.0,3.0,0.0,0.0,37.0,0.0
apartamento,Sapucaia,Mooca,123,69,2,1,430000.0,-46.5898015,-23.5540741,sapucaia,7394242.45,337733.02,21.0,9.0,0.0,6.0,8.0,25.0,22.0,33.0,52.0,0.0,0.0,0.0,0.0
apartamento,Morais de Barros,Campo Belo,23,62,2,1,778700.0,-46.6720301,-23.616240100000002,morais de barros,7387262.66,329418.97,38.0,56.0,2.0,62.0,11.0,44.0,0.0,81.0,17.0,1.0,0.0,82.0,0.0
apartamento,Conde de Porto Alegre,Campo Belo,62,233,3,4,3100000.0,-46.67516679999999,-23.6241529,conde de porto alegre,7386382.65,329109.17,50.0,22.0,3.0,3.0,10.0,9.0,0.0,53.0,7.0,1.0,0.0,48.0,0.0
apartamento,Fernão Cardim,Jardim Paulista,111,270,3,4,0.0,-46.65380510000001,-23.568452100000002,fernao cardim,7392576.32,331217.49,318.0,248.0,17.0,297.0,330.0,218.0,89.0,79.0,241.0,0.0,284.0,170.0,0.0
apartamento,Venâncio Ayres,Perdizes,74,102,2,1,750000.0,-46.6816933,-23.5282615,venancio ayres,7396993.89,328318.54,59.0,52.0,6.0,98.0,6.0,27.0,0.0,42.0,30.0,365.0,0.0,0.0,0.0
apartamento,Tabatinguera,Sé,520,22,1,0,150000.0,-46.6284392,-23.5522912,tabatinguera,7394395.61,333786.41,85.0,80.0,54.0,96.0,364.0,20.0,205.0,106.0,22.0,1.0,833.0,386.0,1.0
apartamento,Pintassilgo,Moema Pássaros,84,58,1,1,745000.0,-46.672571600000005,-23.6026372,pintassilgo,7388768.41,329346.1,120.0,69.0,0.0,64.0,17.0,75.0,54.0,92.0,27.0,1.0,95.0,82.0,0.0
apartamento,José de Oliveira Coelho,Vila Andrade,11,160,2,3,910000.0,-46.739024,-23.6272396,jose de oliveira coelho,7385963.0,322597.64,32.0,32.0,2.0,52.0,0.0,21.0,1.0,12.0,20.0,0.0,0.0,0.0,0.0
apartamento,Consolação,Jardim América,103,95,2,1,860000.0,-46.664541799999995,-23.5573903,consolacao,7393788.6,330107.29,312.0,87.0,11.0,138.0,282.0,95.0,91.0,43.0,160.0,0.0,285.0,380.0,0.0
apartamento,Mooca,Cambuci,68,58,2,0,270000.0,-46.622021999999994,-23.5536576,mooca,7394251.72,334443.24,28.0,17.0,20.0,10.0,49.0,4.0,5.0,46.0,55.0,0.0,91.0,164.0,1.0
apartamento,Pedro Pomponazzi,Chacara Klabin,51,123,3,2,1300000.0,-46.629506,-23.590041,pedro pomponazzi,7390214.02,333725.05,44.0,51.0,2.0,19.0,23.0,25.0,39.0,72.0,53.0,0.0,0.0,502.0,28.0
apartamento,São Caetano,Brás,82,57,2,0,320000.0,-46.6242451,-23.5358111,sao caetano,7396225.44,334193.9,26.0,42.0,1.0,341.0,315.0,2.0,2.0,32.0,11.0,0.0,90.0,166.0,0.0
apartamento,Zacarias de Gois,Campo Belo,24,74,1,1,900000.0,-46.6747968,-23.6263111,zacarias de gois,7386144.09,329149.72,50.0,22.0,3.0,2.0,3.0,7.0,0.0,32.0,0.0,0.0,0.0,48.0,0.0
apartamento,Monsenhor José Maria Monteiro,Vila Romana,11,54,2,1,380000.0,-46.7031935,-23.539623199999998,monsenhor jose maria monteiro,7395709.79,326138.12,38.0,17.0,0.0,3.0,3.0,9.0,36.0,34.0,8.0,0.0,0.0,0.0,0.0
apartamento,Nunes Garcia,Santana,40,82,2,0,425000.0,-46.6244755,-23.4980973,nunes garcia,7400401.51,334123.12,32.0,43.0,2.0,43.0,31.0,36.0,50.0,43.0,15.0,0.0,0.0,58.0,8.0
apartamento,Barão de Limeira,Bom Retiro,153,74,2,3,430000.0,-46.646021000000005,-23.536637600000002,barao de limeira,7396108.57,331971.61,172.0,47.0,95.0,290.0,179.0,21.0,194.0,116.0,36.0,0.0,350.0,235.0,0.0
apartamento,Onze de Junho,Vila Clementino,91,118,3,2,1070000.0,-46.639179600000006,-23.6016521,onze de junho,7388916.94,332752.5,69.0,54.0,4.0,43.0,12.0,67.0,109.0,85.0,35.0,0.0,0.0,341.0,3.0
apartamento,Paes de Barros,Mooca,101,180,4,4,900000.0,-46.597161299999996,-23.563798499999997,paes de barros,7393157.25,336993.69,29.0,19.0,0.0,6.0,5.0,11.0,0.0,16.0,1.0,0.0,169.0,0.0,0.0
apartamento,Sales Júnior,Alto Da Lapa,82,103,2,1,665000.0,-46.7167206,-23.532116600000002,sales junior,7396524.61,324747.04,86.0,28.0,9.0,2.0,7.0,13.0,13.0,23.0,0.0,0.0,0.0,0.0,0.0
apartamento,Casa do Ator,Vila Olímpia,34,68,2,1,600000.0,-46.677854499999995,-23.5994113,casa do ator,7389119.34,328802.78,219.0,67.0,1.0,67.0,4.0,37.0,52.0,75.0,11.0,1.0,2.0,0.0,0.0
apartamento,Moema,Moema Índios,209,51,1,1,530000.0,-46.6587184,-23.6041047,moema,7388622.36,330761.71,120.0,71.0,0.0,65.0,25.0,80.0,20.0,72.0,55.0,0.0,1.0,223.0,0.0
