tipo_imovel,logradouro,bairro,numero,metragem,quartos,banheiros,vaga,preco_total,longitude,latitude,ruas,latitude_utm,longitude_utm,latitude_utm.1,longitude_utm.1,lugares_alimentacao,outros,lugares_servicos,lugares_comercio,lugares_cultura,lugares_saude,lugares_religiosos,lugares_parques,lugares_estadios,lugares_educacao,lugares_metro_trem,lugares_turismo,lugares_transporte
outro,Rua Iquiririm,Butantã,338.0,32,1,1,0.0,2082,-46.7263853,-23.5726808,iquiririm,7392020.61,323814.31,7392020.61,323814.31,3.0,0.0,4.0,2.0,39.0,7.0,9.0,16.0,0.0,23.0,0.0,14.0,0.0
apartamento,Rua Quitanduba,Butantã,325.0,78,3,2,2.0,3953,-46.71707429999999,-23.5808943,quitanduba,7391122.46,324775.64,7391122.46,324775.64,6.0,1.0,7.0,10.0,3.0,11.0,5.0,20.0,0.0,0.0,60.0,14.0,3.0
apartamento,Avenida Arruda Botelho,Alto de Pinheiros,570.0,113,3,3,0.0,7200,-46.7195037,-23.5526504,arruda botelho,7394247.27,324490.13,7394247.27,324490.13,0.0,0.0,20.0,11.0,5.0,4.0,4.0,51.0,136.0,55.0,2.0,84.0,0.0
apartamento,Rua Doutor José Rodrigues Alves Sobrinho,Alto de Pinheiros,150.0,208,4,4,3.0,18440,-46.7203596,-23.5517823,doutor jose rodrigues alves sobrinho,7394342.35,324401.6,7394342.35,324401.6,0.0,0.0,18.0,9.0,6.0,0.0,0.0,51.0,136.0,73.0,2.0,84.0,0.0
apartamento,Avenida Rangel Pestana,Brás,1119.0,33,1,1,1.0,2115,-46.6235178,-23.5464599,rangel pestana,7395047.05,334281.51,7395047.05,334281.51,43.0,22.0,58.0,237.0,276.0,32.0,64.0,34.0,19.0,43.0,243.0,233.0,6.0
apartamento,Rua Conselheiro Cotegipe,Belém,219.0,71,3,2,1.0,3232,-46.5915829,-23.5376402,conselheiro cotegipe,7396060.27,337530.96,7396060.27,337530.96,23.0,2.0,23.0,11.0,50.0,29.0,26.0,13.0,0.0,0.0,66.0,0.0,0.0
apartamento,Rua Doutor Clementino,Belém,320.0,145,3,3,0.0,6417,-46.5922848,-23.5400153,doutor clementino,7395796.47,337462.22,7395796.47,337462.22,23.0,2.0,20.0,11.0,33.0,26.0,44.0,68.0,0.0,0.0,66.0,0.0,0.0
apartamento,Avenida Celso Garcia,Brás,528.0,96,3,2,1.0,3891,-46.605665,-23.5387942,celso garcia,7395916.46,336094.63,7395916.46,336094.63,35.0,0.0,35.0,17.0,41.0,22.0,64.0,64.0,0.0,0.0,89.0,0.0,0.0
apartamento,Rua do Bucolismo,Brás,110.0,45,1,1,0.0,1388,-46.6206522,-23.5411397,do bucolismo,7395639.51,334567.41,7395639.51,334567.41,17.0,8.0,69.0,367.0,168.0,16.0,59.0,27.0,0.0,0.0,162.0,233.0,0.0
apartamento,Rua Costa Barros,Vila Califórnia,2200.0,72,3,2,0.0,2162,-46.5469013,-23.60172,costa barros,7389014.28,342169.46,7389014.28,342169.46,24.0,0.0,21.0,19.0,0.0,30.0,43.0,4.0,0.0,34.0,10.0,0.0,0.0
apartamento,Rua Costa Barros,Vila Califórnia,1976.0,52,2,1,1.0,1504,-46.5486768,-23.6014039,costa barros,7389047.32,341987.9,7389047.32,341987.9,34.0,0.0,29.0,19.0,0.0,24.0,50.0,10.0,0.0,34.0,0.0,0.0,0.0
apartamento,Rua Iguara,Vila Alpina,675.0,30,1,1,0.0,1311,-46.5555753,-23.5975391,iguara,7389467.66,341279.27,7389467.66,341279.27,15.0,0.0,38.0,17.0,0.0,27.0,60.0,9.0,0.0,34.0,0.0,0.0,0.0
apartamento,Rua Piratininga,Barcelona,118.0,67,3,1,2.0,2482,-46.5521384,-23.6177425,piratininga,7387234.22,341654.29,7387234.22,341654.29,18.0,0.0,25.0,4.0,7.0,8.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Tripui,Vila Prudente,101.0,34,1,1,0.0,1224,-46.565894,-23.5956987,tripui,7389659.97,340224.01,7389659.97,340224.01,15.0,0.0,15.0,0.0,0.0,27.0,51.0,11.0,0.0,11.0,0.0,0.0,0.0
apartamento,Rua Luís Alardo de Menezes,Vila Califórnia,427.0,50,1,1,0.0,961,-46.561811,-23.6087012,luis alardo de menezes,7388224.68,340656.41,7388224.68,340656.41,26.0,6.0,46.0,3.0,9.0,35.0,27.0,2.0,0.0,10.0,1.0,0.0,0.0
apartamento,Rua Luís Alardo de Menezes,Vila Califórnia,427.0,45,1,1,0.0,880,-46.561811,-23.6087012,luis alardo de menezes,7388224.68,340656.41,7388224.68,340656.41,26.0,6.0,46.0,3.0,9.0,35.0,27.0,2.0,0.0,10.0,1.0,0.0,0.0
apartamento,Rua Luís Alardo de Menezes,Vila Califórnia,427.0,50,2,1,0.0,1112,-46.561811,-23.6087012,luis alardo de menezes,7388224.68,340656.41,7388224.68,340656.41,26.0,6.0,46.0,3.0,9.0,35.0,27.0,2.0,0.0,10.0,1.0,0.0,0.0
apartamento,Rua Luís Alardo de Menezes,Vila Califórnia,427.0,50,2,2,0.0,1193,-46.561811,-23.6087012,luis alardo de menezes,7388224.68,340656.41,7388224.68,340656.41,26.0,6.0,46.0,3.0,9.0,35.0,27.0,2.0,0.0,10.0,1.0,0.0,0.0
casa,Rua Paranaubis,Vila Califórnia,308.0,55,1,1,0.0,865,-46.5541261,-23.6095997,paranaubis,7388133.72,341441.67,7388133.72,341441.67,11.0,0.0,22.0,5.0,0.0,4.0,23.0,2.0,0.0,16.0,0.0,0.0,0.0
casa,Rua Paranaubis,Vila Califórnia,308.0,50,1,1,0.0,814,-46.5541261,-23.6095997,paranaubis,7388133.72,341441.67,7388133.72,341441.67,11.0,0.0,22.0,5.0,0.0,4.0,23.0,2.0,0.0,16.0,0.0,0.0,0.0
apartamento,Rua Luiz Tavares,Vila Guilherme,300.0,125,3,4,2.0,5537,-46.6102438,-23.5169181,luiz tavares,7398333.71,335599.96,7398333.71,335599.96,19.0,3.0,22.0,120.0,44.0,4.0,8.0,1.0,167.0,15.0,0.0,0.0,0.0
apartamento,Rua Glicério,Liberdade,28.0,45,1,1,0.0,1477,-46.6275329,-23.5526362,glicerio,7394358.46,333879.36,7394358.46,333879.36,64.0,41.0,109.0,117.0,406.0,32.0,94.0,47.0,19.0,304.0,374.0,665.0,6.0
apartamento,Praça Antônio Prado,Centro,465.0,48,2,1,0.0,1720,-46.6347243,-23.5462865,praca antonio prado,7395053.26,333137.19,7395053.26,333137.19,138.0,59.0,175.0,523.0,456.0,79.0,108.0,127.0,19.0,575.0,578.0,991.0,6.0
casa,Rua Redenção,Belém,399.0,300,5,6,0.0,9100,-46.5858955,-23.5396959,redencao,7395839.06,338114.15,7395839.06,338114.15,9.0,7.0,31.0,109.0,47.0,34.0,39.0,13.0,0.0,21.0,132.0,0.0,2.0
apartamento,Rua Conselheiro Cotegipe,Belém,219.0,71,3,2,1.0,3376,-46.5915829,-23.5376402,conselheiro cotegipe,7396060.27,337530.96,7396060.27,337530.96,23.0,2.0,23.0,11.0,50.0,29.0,26.0,13.0,0.0,0.0,66.0,0.0,0.0
apartamento,Rua Toledo Barbosa,Belém,176.0,125,3,2,0.0,2878,-46.5892952,-23.542082,toledo barbosa,7395570.99,337769.98,7395570.99,337769.98,18.0,4.0,23.0,19.0,46.0,31.0,41.0,72.0,0.0,21.0,66.0,0.0,0.0
apartamento,Rua Cataguás,Campo Belo,44.0,140,3,2,2.0,5348,-46.670434,-23.628047,cataguas,7385957.06,329597.11,7385957.06,329597.11,21.0,23.0,20.0,11.0,7.0,5.0,28.0,18.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Xavier Gouveia,Campo Belo,120.0,125,3,2,2.0,6990,-46.6722632,-23.6285507,xavier gouveia,7385899.1,329411.13,7385899.1,329411.13,21.0,23.0,14.0,6.0,5.0,5.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Gutemberg,Campo Belo,170.0,70,2,1,1.0,3345,-46.6702938,-23.6304629,gutemberg,7385689.69,329614.55,7385689.69,329614.55,17.0,23.0,18.0,11.0,5.0,5.0,15.0,18.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Zacarias de Gois,Campo Belo,715.0,74,1,1,1.0,6047,-46.6749495,-23.6260866,zacarias de gois,7386168.77,329133.85,7386168.77,329133.85,43.0,19.0,22.0,3.0,8.0,22.0,36.0,0.0,0.0,0.0,26.0,0.0,0.0
casa,Rua Capiberibe,Campo Belo,34.0,40,3,2,2.0,2484,-46.6666103,-23.6302073,capiberibe,7385722.38,329990.04,7385722.38,329990.04,19.0,23.0,17.0,11.0,27.0,5.0,16.0,18.0,0.0,12.0,0.0,0.0,0.0
apartamento,Rua Nhu-guaçu,Campo Belo,65.0,60,2,2,1.0,5439,-46.66690870000001,-23.6269443,nhu-guacu,7386083.38,329955.38,7386083.38,329955.38,22.0,23.0,19.0,11.0,7.0,5.0,33.0,5.0,0.0,12.0,0.0,0.0,0.0
casa,Rua José Alves de Oliveira,Belém,146.0,75,3,1,1.0,2542,-46.5981511,-23.5320689,jose alves de oliveira,7396669.76,336853.49,7396669.76,336853.49,25.0,0.0,14.0,12.0,46.0,24.0,44.0,35.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Ivaí,Tatuapé,257.0,131,2,3,2.0,7542,-46.5800849,-23.532868,ivai,7396601.71,338699.07,7396601.71,338699.07,17.0,5.0,18.0,76.0,45.0,19.0,14.0,26.0,0.0,88.0,66.0,0.0,5.0
casa,Rua Salim Farah Maluf,Belém,34.0,130,2,1,0.0,1607,-46.5835657,-23.5333837,salim farah maluf,7396540.68,338344.3,7396540.68,338344.3,16.0,7.0,29.0,113.0,50.0,28.0,21.0,18.0,0.0,27.0,66.0,0.0,5.0
apartamento,Avenida Álvaro Ramos,Belém,1562.0,120,1,1,0.0,1681,-46.5893043,-23.5389006,alvaro ramos,7395923.28,337765.15,7395923.28,337765.15,13.0,2.0,23.0,13.0,51.0,25.0,34.0,60.0,0.0,21.0,66.0,0.0,0.0
outro,Rua Baependi,Tatuapé,60.0,20,1,1,0.0,1114,-46.5766799,-23.5294187,baependi,7396987.49,339042.52,7396987.49,339042.52,19.0,0.0,14.0,12.0,20.0,5.0,17.0,11.0,78.0,67.0,0.0,0.0,0.0
outro,Rua Baependi,Tatuapé,60.0,20,1,1,0.0,1114,-46.5766799,-23.5294187,baependi,7396987.49,339042.52,7396987.49,339042.52,19.0,0.0,14.0,12.0,20.0,5.0,17.0,11.0,78.0,67.0,0.0,0.0,0.0
casa,Rua Capitão-mor Passos,Pari,392.0,352,4,4,4.0,9209,-46.6149288,-23.5262727,capitao-mor passos,7397292.44,335133.21,7397292.44,335133.21,0.0,9.0,38.0,241.0,44.0,7.0,35.0,0.0,99.0,51.0,0.0,0.0,0.0
casa,Rua Bom Sucesso,Tatuapé,1216.0,70,2,1,1.0,1532,-46.5763845,-23.5491205,bom sucesso,7394806.12,339096.66,7394806.12,339096.66,114.0,5.0,64.0,120.0,16.0,62.0,30.0,45.0,0.0,38.0,66.0,0.0,3.0
apartamento,Rua Azevedo Soares,Tatuapé,139.0,117,2,4,4.0,5271,-46.5753376,-23.5505485,azevedo soares,7394649.17,339205.28,7394649.17,339205.28,116.0,3.0,61.0,118.0,0.0,49.0,25.0,45.0,0.0,38.0,0.0,0.0,0.0
apartamento,Rua Demétrio Ribeiro,Tatuapé,435.0,273,4,4,6.0,16090,-46.5746761,-23.552543,demetrio ribeiro,7394429.05,339275.24,7394429.05,339275.24,43.0,3.0,47.0,34.0,0.0,43.0,25.0,46.0,0.0,38.0,0.0,0.0,0.0
apartamento,Rua Mamanguape,Tatuapé,139.0,50,2,1,1.0,2498,-46.5788585,-23.5458141,mamanguape,7395169.48,338840.06,7395169.48,338840.06,99.0,5.0,55.0,136.0,27.0,72.0,33.0,33.0,0.0,59.0,66.0,0.0,5.0
apartamento,Rua Azevedo Soares,Tatuapé,63.0,150,3,2,0.0,5289,-46.5760707,-23.5507357,azevedo soares,7394627.62,339130.67,7394627.62,339130.67,116.0,0.0,61.0,102.0,0.0,56.0,26.0,45.0,0.0,38.0,0.0,0.0,0.0
apartamento,Rua Marechal Barbacena,Jardim Anália Franco,1108.0,53,1,1,0.0,3168,-46.57272879999999,-23.5556191,marechal barbacena,7394090.59,339477.76,7394090.59,339477.76,30.0,6.0,54.0,35.0,0.0,42.0,27.0,47.0,0.0,53.0,0.0,0.0,0.0
apartamento,Rua Sebastião Barbosa,Jardim Anália Franco,120.0,80,2,2,2.0,2994,-46.5744698,-23.553502,sebastiao barbosa,7394323.08,339297.46,7394323.08,339297.46,45.0,6.0,49.0,34.0,0.0,42.0,26.0,46.0,0.0,38.0,0.0,0.0,0.0
apartamento,Rua Azevedo Soares,Tatuapé,809.0,75,2,1,1.0,2148,-46.5689021,-23.5492992,azevedo soares,7394794.71,339860.75,7394794.71,339860.75,134.0,16.0,111.0,132.0,16.0,124.0,29.0,49.0,0.0,38.0,66.0,0.0,3.0
apartamento,Rua Guarapuava,Mooca,174.0,51,2,1,1.0,2685,-46.6056923,-23.5471924,guarapuava,7394986.43,336102.26,7394986.43,336102.26,39.0,0.0,33.0,18.0,55.0,26.0,61.0,64.0,78.0,69.0,89.0,18.0,0.0
apartamento,Rua Edmundo Juventino Fuentes,Vila Ema,180.0,126,3,2,1.0,2549,-46.5364379,-23.584367,edmundo juventino fuentes,7390947.37,343216.59,7390947.37,343216.59,31.0,3.0,36.0,11.0,0.0,22.0,59.0,7.0,0.0,0.0,19.0,0.0,0.0
apartamento,Rua Francinópolis,Parque Residencial Oratório,40.0,40,2,1,0.0,1155,-46.5396723,-23.5952538,francinopolis,7389738.27,342899.46,7389738.27,342899.46,28.0,3.0,48.0,6.0,0.0,33.0,49.0,10.0,0.0,34.0,29.0,0.0,0.0
apartamento,Rua Conde Amadeu Barbelini,Vila Ema,227.0,61,3,1,1.0,1977,-46.5419533,-23.5882661,conde amadeu barbelini,7390509.55,342658.34,7390509.55,342658.34,9.0,2.0,54.0,4.0,0.0,32.0,62.0,10.0,0.0,18.0,29.0,0.0,0.0
casa,Rua Joaquim Lage,Sapopemba,306.0,280,3,4,2.0,4006,-46.5356231,-23.598400100000006,joaquim lage,7389394.31,343316.42,7389394.31,343316.42,47.0,2.0,28.0,0.0,0.0,20.0,31.0,1.0,0.0,0.0,19.0,0.0,0.0
casa,Rua Amilton Prado,Vila Formosa,0.0,150,3,2,1.0,2440,0.0,0.0,amilton prado,7389394.31,343316.42,7389394.31,343316.42,47.0,2.0,28.0,0.0,0.0,20.0,31.0,1.0,0.0,0.0,19.0,0.0,0.0
apartamento,Avenida Professor Luiz Ignácio Anhaia Mello,Vila Ema,5001.0,65,3,1,1.0,2404,-46.548292,-23.5848359,professor luiz ignacio anhaia mello,7390882.42,342007.32,7390882.42,342007.32,14.0,2.0,56.0,4.0,0.0,30.0,50.0,15.0,0.0,0.0,19.0,0.0,0.0
outro,Rua Medeiros Furtado,Vila Formosa,455.0,30,1,1,0.0,557,-46.5348239,-23.5718241,medeiros furtado,7392338.08,343366.43,7392338.08,343366.43,40.0,2.0,19.0,19.0,12.0,32.0,60.0,3.0,0.0,22.0,0.0,0.0,0.0
casa,Rua Mossoró,Sapopemba,186.0,65,1,1,1.0,1322,-46.5318109,-23.5925324,mossoro,7390048.24,343698.5,7390048.24,343698.5,29.0,1.0,33.0,21.0,0.0,17.0,42.0,7.0,0.0,0.0,19.0,0.0,0.0
apartamento,Rua Solidônio Leite,Vila Ema,2718.0,56,2,1,1.0,1488,-46.5333777,-23.5884737,solidonio leite,7390495.97,343533.79,7390495.97,343533.79,41.0,1.0,38.0,25.0,0.0,17.0,68.0,7.0,0.0,0.0,10.0,0.0,0.0
apartamento,Rua Intendência,Belém,251.0,38,1,1,1.0,1830,-46.5952616,-23.5350522,intendencia,7396342.69,337152.19,7396342.69,337152.19,39.0,2.0,24.0,12.0,9.0,25.0,27.0,34.0,0.0,0.0,66.0,0.0,0.0
casa,Avenida Pedroso da Silveira,Pari,40.0,180,3,2,1.0,5941,-46.6083898,-23.5289542,pedroso da silveira,7397002.99,335804.22,7397002.99,335804.22,10.0,0.0,50.0,6.0,37.0,14.0,32.0,21.0,0.0,36.0,0.0,0.0,0.0
casa,Rua Godói Preto,Pari,180.0,220,3,3,5.0,7625,-46.6099889,-23.5286282,godoi preto,7397037.26,335640.54,7397037.26,335640.54,22.0,0.0,54.0,41.0,81.0,13.0,41.0,21.0,99.0,36.0,0.0,0.0,0.0
apartamento,Rua Catumbi,Belém,1139.0,65,2,2,1.0,4586,-46.60233770000001,-23.5283194,catumbi,7397080.2,336421.39,7397080.2,336421.39,18.0,0.0,13.0,3.0,11.0,11.0,20.0,21.0,0.0,36.0,0.0,0.0,0.0
casa,Rua São Quintino,Vila Re,38.0,28,1,1,0.0,693,-46.5237649,-23.5167423,sao quintino,7398449.57,344430.41,7398449.57,344430.41,33.0,30.0,47.0,3.0,0.0,35.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Marimam,Vila Re,197.0,158,3,2,6.0,3336,-46.5224861,-23.5162644,marimam,7398503.88,344560.43,7398503.88,344560.43,40.0,30.0,47.0,11.0,0.0,21.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0
apartamento,Avenida Tarumã,Cangaíba,300.0,52,2,1,1.0,1868,-46.5272222,-23.510041,taruma,7399187.88,344069.48,7399187.88,344069.48,16.0,28.0,19.0,4.0,0.0,11.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0
casa,Rua João Francisco Bellegarde,Cangaíba,102.0,65,2,2,0.0,1119,-46.517743,-23.5112917,joao francisco bellegarde,7399059.65,345038.94,7399059.65,345038.94,22.0,29.0,24.0,9.0,0.0,3.0,31.0,10.0,0.0,0.0,0.0,0.0,0.0
casa,Rua São Demétrio,Vila Re,79.0,150,2,3,2.0,2475,-46.5239216,-23.5159203,sao demetrio,7398540.43,344413.44,7398540.43,344413.44,33.0,30.0,46.0,3.0,0.0,35.0,27.0,10.0,0.0,0.0,0.0,0.0,0.0
casa,Avenida Tarumã,Cangaíba,104.0,430,6,5,4.0,5172,-46.5267186,-23.513096,taruma,7398850.14,344124.51,7398850.14,344124.51,15.0,28.0,44.0,4.0,0.0,19.0,32.0,10.0,0.0,0.0,0.0,0.0,0.0
casa,Rua Sinanduva,Vila Re,409.0,110,2,3,0.0,1865,-46.522722,-23.5190622,sinanduva,7398193.81,344539.63,7398193.81,344539.63,41.0,30.0,47.0,15.0,0.0,23.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Nilza,Vila Esperança,175.0,35,2,1,0.0,1631,-46.5206371,-23.524412,nilza,7397603.66,344758.79,7397603.66,344758.79,29.0,12.0,36.0,15.0,0.0,24.0,31.0,5.0,0.0,0.0,21.0,0.0,5.0
apartamento,Rua Evans,Vila Esperança,72.0,60,2,1,1.0,2067,-46.5238273,-23.5231612,evans,7397738.71,344431.58,7397738.71,344431.58,28.0,12.0,45.0,16.0,0.0,39.0,28.0,10.0,0.0,0.0,45.0,0.0,5.0
apartamento,Rua Cláudia,Vila Re,217.0,55,2,1,1.0,1999,-46.5266043,-23.520163600000004,claudia,7398067.64,344144.5,7398067.64,344144.5,24.0,2.0,41.0,16.0,0.0,39.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0
outro,Rua Caetano Pinto,Mooca,220.0,28,1,1,0.0,1464,-46.6220089,-23.548384,caetano pinto,7394835.73,334437.97,7394835.73,334437.97,37.0,22.0,42.0,138.0,162.0,27.0,86.0,27.0,0.0,7.0,162.0,164.0,6.0
apartamento,Rua Inácio Manuel Álvares,Jardim Éster Yolanda,80.0,58,2,1,2.0,2103,-46.7616858,-23.581963,inacio manuel alvares,7390948.79,320223.6,7390948.79,320223.6,3.0,0.0,4.0,1.0,1.0,7.0,10.0,4.0,0.0,2.0,0.0,0.0,0.0
apartamento,Rua Inácio Manuel Álvares,Jardim Éster Yolanda,298.0,75,3,2,0.0,2910,-46.7632168,-23.5814989,inacio manuel alvares,7390998.26,320066.7,7390998.26,320066.7,4.0,0.0,4.0,1.0,1.0,7.0,9.0,5.0,0.0,2.0,0.0,0.0,0.0
apartamento,Rua Henrique Chaves,Jardim Éster Yolanda,291.0,70,2,1,1.0,2116,-46.76374179999999,-23.5833994,henrique chaves,7390787.13,320015.71,7390787.13,320015.71,4.0,0.0,4.0,1.0,1.0,8.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0
casa,Rua Inácio Manuel Álvares - de 635/636 Ao Fim,Jardim Éster Yolanda,897.0,259,3,2,3.0,3558,-46.76409,-23.5810901,inacio manuel alvares - de,7391042.44,319977.02,7391042.44,319977.02,4.0,0.0,3.0,1.0,1.0,7.0,11.0,5.0,0.0,2.0,0.0,0.0,0.0
casa,Rua Henrique Chaves,Jardim Éster Yolanda,324.0,110,2,2,2.0,3457,-46.7634413,-23.583453,henrique chaves,7390781.58,320046.45,7390781.58,320046.45,4.0,0.0,4.0,1.0,1.0,8.0,9.0,4.0,0.0,2.0,0.0,0.0,0.0
apartamento,Rua Francisco Valente,Jardim Éster Yolanda,173.0,67,2,2,2.0,2525,-46.76229220000001,-23.5801295,francisco valente,7391151.08,320159.21,7391151.08,320159.21,3.0,0.0,2.0,1.0,0.0,4.0,12.0,5.0,55.0,2.0,0.0,0.0,0.0
casa,Rua Galdino Francisco Borges,Jardim Éster Yolanda,289.0,45,1,2,0.0,1365,-46.7576247,-23.5732198,galdino francisco borges,7391922.14,320626.24,7391922.14,320626.24,6.0,0.0,9.0,1.0,0.0,9.0,23.0,4.0,55.0,0.0,0.0,0.0,0.0
casa,Rua Doutor José de Martini,Butantã,80.0,120,2,3,2.0,2727,-46.7543849,-23.577843100000006,doutor jose de martini,7391414.19,320963.22,7391414.19,320963.22,2.0,0.0,4.0,2.0,0.0,4.0,17.0,3.0,55.0,2.0,0.0,0.0,0.0
apartamento,Rua Inácio Manuel Álvares,Jardim Éster Yolanda,1000.0,65,2,2,2.0,2357,-46.7679704,-23.5818381,inacio manuel alvares,7390954.72,319581.96,7390954.72,319581.96,5.0,0.0,3.0,0.0,1.0,9.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0
casa,Avenida Diogo de Azevedo,Jardim Éster Yolanda,155.0,100,3,3,2.0,3918,-46.76578660000001,-23.5821846,diogo de azevedo,7390919.09,319805.34,7390919.09,319805.34,4.0,0.0,3.0,1.0,1.0,10.0,8.0,5.0,0.0,2.0,0.0,0.0,0.0
outro,Rua João de Carvalho,Liberdade,58.0,30,1,1,0.0,1212,-46.63008660000001,-23.5536799,joao de carvalho,7394239.92,333619.97,7394239.92,333619.97,78.0,43.0,111.0,135.0,346.0,38.0,88.0,23.0,19.0,330.0,494.0,748.0,6.0
outro,Rua Oscar Cintra Gordinho,Liberdade,103.0,25,1,1,0.0,1485,-46.6294488,-23.5533957,oscar cintra gordinho,7394272.13,333684.73,7394272.13,333684.73,78.0,43.0,113.0,134.0,346.0,38.0,85.0,23.0,19.0,320.0,535.0,748.0,6.0
apartamento,Rua Sampson,Brás,333.0,30,1,1,0.0,1343,-46.6105693,-23.5361374,sampson,7396205.05,335590.61,7396205.05,335590.61,23.0,0.0,63.0,173.0,37.0,33.0,77.0,21.0,0.0,0.0,33.0,0.0,0.0
apartamento,Rua Antônio de Lucena,Tatuapé,22.0,180,4,5,0.0,6192,-46.5517194,-23.544001100000006,antonio de lucena,7395400.49,341608.55,7395400.49,341608.55,70.0,0.0,47.0,24.0,17.0,52.0,56.0,13.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Comendador Gil Pinheiro,Tatuapé,321.0,60,3,1,1.0,2287,-46.54550029999999,-23.5411552,comendador gil pinheiro,7395722.49,342240.07,7395722.49,342240.07,39.0,2.0,40.0,27.0,17.0,18.0,32.0,13.0,0.0,1.0,30.0,0.0,8.0
apartamento,Rua Maniutuba,Vila Carrão,65.0,48,1,1,0.0,1311,-46.5484441,-23.5459814,maniutuba,7395184.82,341945.3,7395184.82,341945.3,50.0,6.0,76.0,27.0,17.0,21.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Carlos Silva,Tatuapé,295.0,68,3,2,1.0,2252,-46.5496677,-23.537752,carlos silva,7396094.75,341810.53,7396094.75,341810.53,50.0,2.0,53.0,30.0,24.0,32.0,50.0,14.0,0.0,1.0,30.0,0.0,8.0
casa,Rua Evangelina,Vila Carrão,631.0,120,3,4,2.0,3581,-46.5433595,-23.5486243,evangelina,7394897.75,342467.54,7394897.75,342467.54,63.0,25.0,46.0,23.0,6.0,13.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0
outro,Rua Flamengo,Tatuapé,40.0,25,1,1,0.0,1143,-46.5514541,-23.538691,flamengo,7395988.8,341629.27,7395988.8,341629.27,53.0,0.0,80.0,34.0,17.0,34.0,56.0,14.0,0.0,1.0,30.0,0.0,8.0
apartamento,Rua Edgar de Sousa,Vila Aricanduva,526.0,63,3,1,1.0,2476,-46.541583,-23.5367294,edgar de sousa,7396216.88,342634.74,7396216.88,342634.74,14.0,0.0,21.0,10.0,30.0,40.0,38.0,32.0,0.0,1.0,30.0,0.0,8.0
apartamento,Avenida Guilherme Jorge,Vila Carrão,928.0,68,2,2,1.0,2316,-46.5453318,-23.5544692,guilherme jorge,7394248.35,342273.16,7394248.35,342273.16,58.0,25.0,57.0,8.0,0.0,14.0,31.0,5.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Lucinda Gomes Barreto,Vila Carrão,264.0,64,3,2,0.0,2001,-46.5436119,-23.5446917,lucinda gomes barreto,7395332.95,342437.08,7395332.95,342437.08,57.0,21.0,46.0,23.0,23.0,12.0,45.0,13.0,0.0,0.0,0.0,0.0,0.0
apartamento,Rua Monsenhor Francisco de Paula,Vila Aricanduva,275.0,56,3,1,2.0,2350,-46.5398964,-23.5353932,monsenhor francisco de paula,7396366.7,342805.34,7396366.7,342805.34,23.0,0.0,1.0,13.0,30.0,30.0,48.0,32.0,0.0,1.0,54.0,0.0,8.0
casa,Rua Antônio Lindoro da Silva,Vila Aricanduva,648.0,200,3,2,1.0,2346,-46.5360769,-23.5376232,antonio lindoro da silva,7396123.94,343197.95,7396123.94,343197.95,15.0,0.0,16.0,9.0,6.0,27.0,41.0,19.0,0.0,1.0,54.0,0.0,13.0
apartamento,Rua Alagoas,Higienópolis,509.0,250,3,2,1.0,6724,-46.6590138,-23.5462029,alagoas,7395034.03,330657.28,7395034.03,330657.28,211.0,1.0,99.0,151.0,181.0,216.0,62.0,130.0,80.0,182.0,162.0,78.0,0.0
casa,Rua Sergipe,Higienópolis,755.0,70,1,1,0.0,2542,-46.66084220000001,-23.5468397,sergipe,7394961.35,330471.43,7394961.35,330471.43,192.0,1.0,80.0,150.0,180.0,221.0,47.0,130.0,80.0,160.0,162.0,0.0,0.0
apartamento,Rua Maranhão,Higienópolis,250.0,260,4,3,3.0,9984,-46.6550071,-23.5451598,maranhao,7395154.27,331065.01,7395154.27,331065.01,250.0,1.0,99.0,157.0,257.0,234.0,109.0,77.0,0.0,162.0,162.0,166.0,0.0
apartamento,Rua Dona Antônia de Queirós,Higienópolis,469.0,138,3,2,1.0,5195,-46.6542356,-23.5494275,dona antonia de queiros,7394682.58,331149.23,7394682.58,331149.23,305.0,1.0,99.0,251.0,291.0,228.0,92.0,95.0,0.0,266.0,245.0,520.0,84.0
apartamento,Rua São Vicente de Paulo,Santa Cecília,650.0,70,2,1,1.0,4329,-46.6575407,-23.540037100000006,sao vicente de paulo,7395718.57,330799.79,7395718.57,330799.79,283.0,123.0,127.0,142.0,194.0,179.0,119.0,139.0,80.0,196.0,244.0,78.0,0.0
