id_site,type,type,area,bedrooms,suits,parkingSpots,floor,complexFee,propertyTax,price,amenities,currentPhase,lat,lng,city,number,postalCode,streetName,streetType,unitNumber,neighborhood
12xe2n7,apartment,apartment,113,2,2,2,18,1400,322.1,,"['gym', 'gourmet', 'heated_pool', 'sports_court', 'party_room']",ready_to_move,-23.52468010,-46.69075840,São Paulo,213,05043-000,Cláudio,Rua,181,Vila Romana
12y144s,apartment,apartment,39,1,1,1,9,2299,320.1,580000,"['gym', 'pool', 'green_area']",ready_to_move,-23.56637860,-46.66366850,São Paulo,1157,01424-005,Lorena,Alameda,96,Jardim América
12zjpt2,apartment,apartment,628,4,3,8,22,5930,5775.96,5495000,"['gym', 'kids', 'pool', 'heated_pool', 'party_room', 'green_area']",ready_to_move,-23.60988750,-46.65718150,São Paulo,231,04076-010,Guaramomis,Alameda dos,221,Moema Índios
130c3q9,apartment,apartment,60,2,0,1,5,580,20.26,280000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.49038120,-46.63976100,São Paulo,709,02461-011,Santo Egídio,Rua,58,Santana
130ogx8,apartment,apartment,187,3,1,3,10,2520,763.11,,"['gym', 'kids', 'pool', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.56215570,-46.67180530,São Paulo,604,01417-010,Melo Alves,Rua Doutor ,102,Jardim América
1314pe7,apartment,apartment,89,2,2,2,1,1000,471.59,,"['grill', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.58053730,-46.64326820,São Paulo,50,04018-030,Humberto I,Rua,14,Vila Mariana
133vfly,apartment,apartment,66,2,1,1,11,500,177.72,550000,"['gym', 'grill', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.51378370,-46.71386760,São Paulo,757,05092-040,Raimundo Pereira de Magalhães,Avenida,114A,Lapa
135n2rk,apartment,apartment,140,3,1,1,10,1450,35.83,1005000,"['gym', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.56135800,-46.59858420,São Paulo,701,03115-020,Paes de Barros,Avenida,804,Mooca
135qd8i,apartment,apartment,97,2,0,0,4,400,0,375000,['green_area'],ready_to_move,-23.50340360,-46.62249730,São Paulo,237,02035-010,Zuquim,Rua Doutor,401,Santana
136a0ez,apartment,apartment,52,2,0,0,5,275,0,220000,[],ready_to_move,-23.54010420,-46.64105310,São Paulo,139,01204-000,Guaianases,Rua,58,República
136o1wl,apartment,apartment,105,3,1,1,3,1347,275.97,840000,"['grill', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.53585010,-46.68027770,São Paulo,607,05018-010,Aimberê,Rua,33,Perdizes
13ajy8w,apartment,apartment,210,4,2,3,13,2200,1324.64,1600000,"['gym', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.49150600,-46.62986560,São Paulo,391,02404-001,Pedro Doll,Rua,131,Santana
13b2b2u,apartment,apartment,80,2,2,2,2,1036,371.84,1235000,"['gym', 'gourmet', 'pool', 'party_room', 'play_game', 'green_area']",set_up,-23.62511430,-46.66625630,São Paulo,1777,04616-005,Pascal,Rua,28,Campo Belo
13bg5lb,apartment,apartment,67,2,0,2,9,820,187.31,450000,"['gym', 'pool', 'playground', 'party_room']",ready_to_move,-23.63189570,-46.73363750,São Paulo,624,05716-090,Itapimirum,Rua,903,Vila Andrade
13bvoyy,apartment,apartment,140,3,2,1,16,1550,246.05,,"['party_room', 'green_area']",set_up,-23.60055630,-46.66545190,São Paulo,400,04515-000,Sabiá,Avenida,1602,Moema Pássaros
13c7ejj,apartment,apartment,79,2,1,2,17,950,240.27,715000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.51742650,-46.58998620,São Paulo,780,02112-001,Guaranésia,Rua,172,Vila Maria
13d0ohk,apartment,apartment,99,3,0,1,6,815,35.82,460000,[],ready_to_move,-23.52753680,-46.63604640,São Paulo,489,01124-010,Bandeirantes,Rua,61,Bom Retiro
13eefsl,apartment,apartment,47,2,0,1,8,380,0,320000,"['kids', 'pool', 'party_room']",ready_to_move,-23.50379490,-46.69499220,São Paulo,120,02911-000,Enéias Luís Carlos Barbanti,Rua,802B,Freguesia do Ó
13ei6kz,apartment,apartment,65,2,0,1,7,900,110.11,365000,"['sports_court', 'party_room']",ready_to_move,-23.60536500,-46.62313000,São Paulo,459,04134-020,Vigário Albernaz,Rua,73,Cursino
13fb061,apartment,apartment,70,1,1,1,12,681,274.97,890000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'party_room', 'green_area']",ready_to_move,-23.62652960,-46.69334390,São Paulo,485,04707-061,Joaquim Guarani,Rua,121K,Santo Amaro
13ic8um,apartment,apartment,172,4,3,3,5,1700,1075.63,1705000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.52687860,-46.69860910,São Paulo,800,05051-030,Fábia,Rua,51,Vila Romana
13iel01,apartment,apartment,79,2,0,1,15,875,184.24,795000,"['gym', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.60416790,-46.66452670,São Paulo,725,04524-001,Arapanés,Alameda dos,154,Moema Pássaros
13ig0xq,apartment,apartment,85,2,0,1,7,1500,303.36,790000,"['pool', 'playground', 'party_room']",ready_to_move,-23.61051680,-46.66154600,São Paulo,550,04081-002,Aratãs,Avenida,71,Moema Índios
13jxduo,apartment,apartment,67,3,1,2,10,900,81.45,425000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'party_room', 'play_game']",ready_to_move,-23.49711190,-46.69205930,São Paulo,266,02731-090,Simão Velho,Rua,102,Freguesia do Ó
13kj88l,apartment,apartment,64,2,2,2,3,850,161.39,355000,"['pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62369290,-46.73307150,São Paulo,237,05713-430,Ascencional,Rua,34B,Vila Andrade
13kowqb,apartment,apartment,96,2,0,0,3,350,147.37,445200,[],ready_to_move,-23.54020900,-46.65341960,São Paulo,386,01226-002,Martim Francisco,Rua,6,Santa Cecília
13o3cjc,apartment,apartment,153,2,1,2,5,2000,382.56,2335000,['green_area'],set_up,-23.54919750,-46.65883360,São Paulo,115,01243-020,Pará,Rua,51,Higienópolis
13o3yy5,apartment,apartment,162,4,3,3,12,2450,993.14,2995000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'sports_court', 'party_room', 'green_area']",demolition,-23.58887200,-46.67282670,São Paulo,55,04532-060,Guilherme Bannitz,Rua Doutor,1202,Vila Olímpia
13osc47,apartment,apartment,106,2,1,1,5,1700,208.26,1380000,"['gym', 'playground', 'party_room', 'green_area']",ready_to_move,-23.57925870,-46.67295800,São Paulo,198,04530-050,Itacema,Rua,51,Itaim Bibi
13pp5cv,apartment,apartment,48,1,1,1,5,698,185.57,,"['gym', 'gourmet', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.62319500,-46.73599300,São Paulo,120,05642-010,Charles Spencer Chaplin,Rua,503B,Vila Andrade
13q0ecg,apartment,apartment,30,0,0,0,9,300,0,180000,[],ready_to_move,-23.53396080,-46.65703990,São Paulo,57,01230-030,Azevedo Marques,Rua,93,Santa Cecília
13qmjrr,apartment,apartment,125,3,1,2,2,2433,589.51,1078000,"['gym', 'pool', 'playground', 'party_room']",ready_to_move,-23.61182760,-46.66216900,São Paulo,1543,04087-005,Anapurus,Alameda dos,21,Moema Índios
13qxofj,apartment,apartment,167,3,1,2,11,1933,499.86,1960000,"['pool', 'playground', 'party_room', 'green_area']",set_up,-23.60030130,-46.67280930,São Paulo,148,04514-000,Graúna,Rua,111,Moema Pássaros
13rq81b,apartment,apartment,145,3,1,2,6,1350,243.71,1290000,['green_area'],ready_to_move,-23.58792850,-46.64331280,São Paulo,718,04016-003,França Pinto,Rua,61,Vila Mariana
13ubqjc,apartment,apartment,167,3,1,2,11,2600,542.17,,['gym'],ready_to_move,-23.57130180,-46.65646060,São Paulo,263,01423-010,Batataes,Rua,112,Jardim Paulista
13uy9s3,apartment,apartment,100,2,0,0,1,600,24.45,650000,[],ready_to_move,-23.53125680,-46.67652390,São Paulo,137,05016-090,Sumaré,Avenida,13,Perdizes
13w5xsr,apartment,apartment,54,2,0,1,5,800,51.24,915000,"['gym', 'party_room']",demolition,-23.59616540,-46.68233700,São Paulo,960,04546-044,Quatá,Rua,53,Vila Olímpia
13w9gtj,apartment,apartment,51,2,0,1,11,711,43.68,550000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.53202500,-46.70333900,São Paulo,167,05055-010,Hungara,Rua,112,Vila Romana
13xm17x,apartment,apartment,93,3,0,1,1,994,93.24,1175000,[],set_up,-23.59885250,-46.67470840,São Paulo,63,04549-010,Baluarte,Rua,12,Vila Olímpia
13ycdb1,apartment,apartment,115,3,1,1,8,870,253.79,1000000,"['pool', 'playground', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.53794400,-46.68357900,São Paulo,918,05019-010,Alfonso Bovero,Avenida Professor,81,Perdizes
13zy0nv,apartment,apartment,94,2,2,2,10,1081,447.65,,"['gym', 'kids', 'grill', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",set_up,-23.56737850,-46.65445530,São Paulo,701,01404-001,Campinas,Alameda,101WS,Jardim Paulista
141cw9,apartment,apartment,101,3,1,1,1,990,346.61,1200000,"['pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.60237850,-46.66962280,São Paulo,902,04520-013,Inhambú,Rua,11,Moema Pássaros
143e5cn,apartment,apartment,65,1,0,1,9,970,20.83,,"['kids', 'party_room']",ready_to_move,-23.59690700,-46.67893710,São Paulo,545,04545-003,Fiandeiras,Rua das,91,Vila Olímpia
144aroq,apartment,apartment,95,3,1,1,2,1400,134.73,950000,"['gourmet', 'party_room', 'green_area']",ready_to_move,-23.60257140,-46.64434690,São Paulo,776,04042-003,Altino Arantes,Avenida Doutor,22,Vila Clementino
145p35x,apartment,apartment,75,3,0,1,13,1000,86.13,610000,"['pool', 'party_room']",set_up,-23.53032900,-46.70556600,São Paulo,227,05056-020,Croata,Rua,132,Vila Romana
147ootd,apartment,apartment,65,3,1,1,7,1023,97.95,449000,"['playground', 'green_area']",ready_to_move,-23.56861050,-46.61312490,São Paulo,158,01551-000,Ouvidor Portugal,Rua,71,Cambuci
1484eby,apartment,apartment,121,3,1,2,14,1000,486.5,950000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.56341390,-46.60335800,São Paulo,1228,03111-001,João Antônio de Oliveira,Rua,141,Mooca
148h3fa,apartment,apartment,67,2,0,1,5,540,20.61,350000,"['gym', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.66510870,-46.67216760,São Paulo,30,04653-055,Amália Cerelo Godespoti,Rua,54,Cidade Ademar
148wyk5,apartment,apartment,212,3,3,2,10,3100,1164.21,1870000,"['gym', 'kids', 'heated_pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.53794280,-46.66079270,São Paulo,830,01231-000,Baronesa de Itu,Rua,101,Santa Cecília
1494toc,apartment,apartment,62,2,0,1,3,433,0,300000,"['playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.65048010,-46.60053840,São Paulo,789,04184-000,Arnaldo João Semeraro,Rua Professor,32,Sacomã
149gtuq,apartment,apartment,62,2,1,1,5,700,0,400000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.48375510,-46.70063430,São Paulo,1151,02801-000,Elísio Teixeira Leite,Avenida,54,Freguesia do Ó
149jr3q,apartment,apartment,45,1,0,0,3,490,30.51,270000,['green_area'],ready_to_move,-23.55652010,-46.64982650,São Paulo,35,01330-000,Rocha,Rua,34,Bela Vista
149tmq3,apartment,apartment,68,2,0,1,3,740,104.29,380000,"['gym', 'gourmet', 'pool', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.65098070,-46.66594830,São Paulo,333,04367-010,Latif Fakhouri,Rua,33,Jabaquara
14amsza,apartment,apartment,124,3,1,1,2,1500,317.11,,"['party_room', 'green_area']",set_up,-23.54720880,-46.65841320,São Paulo,1683,01227-100,Angélica,Avenida,21,Higienópolis
14ar84w,apartment,apartment,47,2,0,1,6,560,0,320000,"['gym', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.50583290,-46.57863400,São Paulo,501,02124-050,Togo,Rua,62,Vila Maria
14aspfv,apartment,apartment,184,3,1,3,4,2000,1659,2743429,"['gourmet', 'pool', 'party_room', 'green_area']",set_up,-23.56830580,-46.65301210,São Paulo,834,01403-000,Joaquim Eugênio de Lima,Alameda,41,Jardim Paulista
14bvyhv,apartment,apartment,242,4,1,0,5,2500,800,2000000,[],ready_to_move,-22.97441770,-43.18818800,Rio de Janeiro,22,22051-010,Constante Ramos,Rua,501,Copacabana
14co1aa,apartment,apartment,102,2,2,2,5,1700,601.08,1472000,"['green_area', 'condoPowerGenerator']",set_up,-23.60908460,-46.66346690,São Paulo,298,04081-001,Aratãs,Avenida,51,Moema Índios
14cx2bv,apartment,apartment,62,3,0,1,12,500,0,380000,"['gym', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.49106820,-46.68184860,São Paulo,264,02751-000,Antônio Ribeiro de Morais,Rua,123,Limão
14fpgfr,apartment,apartment,279,4,2,1,7,2700,740,3200000,['playground'],ready_to_move,-22.97701507,-43.19381422,Rio de Janeiro,131,22071-000,Miguel Lemos,Rua,702,Copacabana
14fql83,apartment,apartment,116,3,0,1,3,1280,491.9,2210000,[],demolition,-22.98215730,-43.22565730,Rio de Janeiro,564,22441-090,General Venâncio Flores,Rua,303,Leblon
14g8aju,apartment,apartment,132,2,2,3,2,2000,847.88,1500000,"['gym', 'kids', 'pool', 'playground', 'sports_court', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.54805700,-46.69500180,São Paulo,113,05443-000,Natingui,Rua,22,Vila Madalena
14hecsm,apartment,apartment,57,2,0,1,4,744,90.77,,"['pool', 'party_room', 'green_area', 'condoPowerGenerator']",ready_to_move,-23.60268040,-46.66840520,São Paulo,890,04521-004,Canário,Rua,42,Moema Pássaros
14hp6wm,apartment,apartment,114,3,0,0,5,1000,253,750000,[],ready_to_move,-22.93575011,-43.18617921,Rio de Janeiro,54,22240-070,Soares Cabral,Rua,601,Laranjeiras
14k44fi,apartment,apartment,110,3,1,2,4,790,0,930000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.55640480,-46.60636900,São Paulo,426,03111-010,João Antônio de Oliveira,Rua,403,Mooca
14okm6f,apartment,apartment,49,2,0,1,14,420,0,357000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.51351190,-46.58862590,São Paulo,1050,02111-031,Itaúna,Rua,144,Vila Maria
14p21ny,apartment,apartment,44,1,0,1,5,1250,438.27,945000,"['gym', 'pool', 'party_room']",set_up,-23.58290100,-46.68803980,São Paulo,404,01454-010,Artur Ramos,Rua Professor,53,Jardim Europa
14q4p6e,apartment,apartment,82,2,1,2,3,1,1,1209130,"['gym', 'gourmet', 'pool', 'playground', 'party_room', 'green_area']",ready_to_move,-23.55587190,-46.69267360,São Paulo,1410,,Mourato Coelho,Rua,32,Vila Madalena
14qmptg,apartment,apartment,94,2,1,2,22,700,338.52,1040000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60994660,-46.61029480,São Paulo,110,04288-090,Guanabara,Rua,224,Cursino
14qyhv5,apartment,apartment,75,2,0,1,1,390,53.8,440000,[],ready_to_move,-23.58418280,-46.61821010,São Paulo,321,01547-100,Míriam,Rua,14,Chacara Klabin
14ri6n4,apartment,apartment,85,3,1,2,2,1100,316.56,,"['gym', 'pool', 'playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.62435230,-46.68483110,São Paulo,64,04601-000,Princesa Isabel,Rua,21,Campo Belo
14s98jb,apartment,apartment,60,2,0,1,4,460,0,290000,"['gym', 'pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.65149480,-46.76836920,São Paulo,50,05782-460,Sérgio Martins Blumer Bastos,Rua,53,Campo Limpo
14saaaj,apartment,apartment,78,3,0,1,2,874,0,350000,['green_area'],ready_to_move,-23.54689620,-46.74736810,São Paulo,353,05334-050,Tiagem,Rua,21,Jaguaré
14sc4kd,apartment,apartment,53,1,0,0,11,400,0,513000,['green_area'],ready_to_move,-23.54100190,-46.64215860,São Paulo,20,01209-010,Júlio Mesquita,Praça,112,República
14simky,apartment,apartment,56,2,0,1,1,620,172,900000,['party_room'],ready_to_move,-22.96412734,-43.22187427,Rio de Janeiro,355,22460-010,Lópes Quintas,Rua,109,Jardim Botânico
14srcx2,apartment,apartment,137,3,1,1,8,1900,403.49,,['green_area'],ready_to_move,-23.56978640,-46.65360040,São Paulo,186,01403-010,Sarutaiá,Alameda,82,Jardim Paulista
14st1so,apartment,apartment,76,2,2,2,7,935,326.63,,"['gym', 'gourmet', 'pool', 'heated_pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.62817470,-46.72117840,São Paulo,150,05704-070,Diego de Castilho,Rua,703,Vila Andrade
14tyaqs,apartment,apartment,62,2,0,1,1,1100,110.78,500000,['party_room'],ready_to_move,-23.60037190,-46.68246230,São Paulo,928,04550-003,Alvorada,Rua,11,Vila Olímpia
14v2apc,apartment,apartment,56,2,1,1,2,630,20.36,350000,"['pool', 'playground', 'sports_court', 'party_room']",ready_to_move,-23.64439210,-46.63454460,São Paulo,75,04317-250,Ocarina,Rua,23,Jabaquara
14v5y11,apartment,apartment,168,3,3,2,12,2600,650.58,2190000,"['gym', 'gourmet', 'pool', 'party_room', 'green_area', 'condoPowerGenerator']",set_up,-23.60127910,-46.66827840,São Paulo,737,04520-013,Inhambú,Rua,121,Moema Pássaros
14wsv7u,apartment,apartment,258,4,4,0,0,1880,206.58,1260000,"['gym', 'party_room']",ready_to_move,-23.54932660,-46.64443980,São Paulo,159,01050-000,Martins Fontes,Rua,11,República
14wxpxk,apartment,apartment,56,2,0,1,1,500,24.81,525000,"['gym', 'gourmet', 'pool', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.60017670,-46.61160230,São Paulo,401,04277-000,Marquês Olinda,Rua,14,Ipiranga
14yb5tz,apartment,apartment,192,3,3,2,8,3000,1075.37,2470000,['green_area'],set_up,-23.61147030,-46.66221890,São Paulo,570,04082-001,Iraí,Avenida,81,Moema Índios
14zkc4t,apartment,apartment,99,2,0,1,4,865,109.62,,"['gym', 'gourmet', 'playground', 'party_room', 'green_area']",ready_to_move,-23.55074000,-46.64821340,São Paulo,235,01305-000,Augusta,Rua,42,Bela Vista
150haz3,apartment,apartment,100,3,1,2,1,1443,380.59,500000,"['gym', 'pool', 'playground', 'party_room']",ready_to_move,-23.62383390,-46.73975350,São Paulo,119,05726-130,José da Silva Ribeiro,Rua,11,Vila Andrade
151x39u,apartment,apartment,112,3,1,2,15,780,376.95,920000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.56170150,-46.60137000,São Paulo,100,03121-010,Tabajaras,Rua,154,Mooca
152iie4,apartment,apartment,72,2,1,1,2,550,4.31,,['green_area'],ready_to_move,-23.53394800,-46.68017800,São Paulo,561,05018-000,Cayowaá,Rua,22,Perdizes
152uqnw,apartment,apartment,48,1,0,0,6,370,0,320000,[],ready_to_move,-23.55019030,-46.64294640,São Paulo,481,01313-000,Nove de Julho,Avenida,68,República
153brvo,apartment,apartment,64,2,0,1,4,480,0,270000,"['gym', 'kids', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60416000,-46.79741000,São Paulo,213,05570-200,Bento de Barros,Rua,44,Raposo Tavares
154lav7,apartment,apartment,91,2,1,1,5,1100,168.31,,"['party_room', 'green_area']",ready_to_move,-23.58038270,-46.67682920,São Paulo,97,04532-010,Bandeira Paulista,Rua,53,Itaim Bibi
154r2wf,apartment,apartment,106,3,1,1,9,1300,276.49,1750000,['green_area'],set_up,-23.56168240,-46.66555040,São Paulo,1141,01414-003,Haddock Lobo,Rua,92,Jardim América
154u1i0,apartment,apartment,120,3,1,2,7,2870,661.72,1230000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60618850,-46.66285690,São Paulo,185,04080-000,Jandira,Avenida,71,Moema Índios
155fjc1,apartment,apartment,120,3,1,3,13,930,497.48,1100000,"['gym', 'kids', 'gourmet', 'pool', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.48898420,-46.63702970,São Paulo,1555,02430-000,Conselheiro Moreira de Barros,Rua,132,Santana
158ol1g,apartment,apartment,59,2,1,1,3,450,0,250000,"['gym', 'playground', 'party_room', 'green_area']",ready_to_move,-23.61115670,-46.72428330,São Paulo,723,05659-020,Ernest Renam,Rua,303,Morumbi
159jdlg,apartment,apartment,174,3,1,2,7,2300,705.1,2960000,"['pool', 'party_room', 'green_area', 'condoPowerGenerator']",final_details,-23.58630500,-46.67513550,São Paulo,780,04532-002,Bandeira Paulista,Rua,71,Itaim Bibi
15a0zg6,apartment,apartment,98,3,1,2,8,800,295.75,600000,"['gym', 'kids', 'gourmet', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.63427900,-46.73118800,São Paulo,122,05717-170,Alcantarilla,Rua,81,Vila Andrade
15ahfsy,apartment,apartment,78,2,0,1,10,1100,250,1069000,"['gym', 'playground', 'sports_court', 'green_area']",ready_to_move,-22.98360745,-43.19747242,Rio de Janeiro,,,Barão da Torre,Rua,,Ipanema
15albxr,apartment,apartment,82,3,1,1,2,850,218.33,690000,"['playground', 'sports_court', 'party_room', 'green_area']",ready_to_move,-23.61412320,-46.68311730,São Paulo,360,04564-000,Pensilvânia,Rua,21,Brooklin
15ca0pu,apartment,apartment,98,3,1,2,7,1300,0,650000,"['playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.49744210,-46.63649180,São Paulo,321,02021-030,Aluísio Azevedo,Rua,72,Santana
15cjewq,apartment,apartment,199,2,2,3,16,2500,970.79,2390000,"['gym', 'pool', 'heated_pool', 'party_room', 'green_area']",ready_to_move,-23.52856450,-46.68533540,São Paulo,438,05024-000,Barão do Bananal,Rua,161,Vila Romana
15ctgzs,apartment,apartment,123,1,1,2,4,1100,300,850000,"['gym', 'kids', 'gourmet', 'pool', 'heated_pool', 'playground', 'sports_court', 'party_room', 'play_game', 'green_area']",ready_to_move,-23.60110790,-46.71611750,São Paulo,725,05653-160,Padre Lebret,Rua,406,Morumbi
15ewegz,apartment,apartment,47,2,0,1,5,506,0,350000,"['gym', 'kids', 'gourmet', 'playground', 'sports_court', 'party_room', 'play_game']",ready_to_move,-23.55939820,-46.62085860,São Paulo,202,01520-000,Alexandre Levi,Rua,51,Cambuci
15fjpcy,apartment,apartment,65,1,0,1,5,1165,97.95,400000,[],ready_to_move,-23.56861050,-46.61312490,São Paulo,158,01551-000,Ouvidor Portugal,Rua,51,Cambuci
15fnuv3,apartment,apartment,147,3,0,1,4,800,160,900000,[],ready_to_move,-22.95024426,-43.19298712,Rio de Janeiro,15,22260-140,Marechal Francisco de Moura,Rua,402,Botafogo
15fvzle,apartment,apartment,38,1,1,1,16,410,0,,"['party_room', 'green_area']",ready_to_move,-23.55714300,-46.65070240,São Paulo,141,01313-020,Plínio Barreto,Rua Doutor,165,Bela Vista
15gfxs9,apartment,apartment,135,3,1,2,1,1900,302,1540000,"['kids', 'sports_court', 'party_room']",ready_to_move,-22.93583000,-43.18185000,Rio de Janeiro,20,22231,Coelho Neto,Rua,103,Laranjeiras
